fipstate,fipscty,naics,empflag,emp_nf,emp,qp1_nf,qp1,ap_nf,ap,est,n1_4,n5_9,n10_19,n20_49,n50_99,n100_249,n250_499,n500_999,n1000,n1000_1,n1000_2,n1000_3,n1000_4,censtate,cencty
72,1,448140,A,D,0,D,0,D,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,6,1
72,1,4482//,A,D,0,D,0,D,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,6,1
72,1,44821/,A,D,0,D,0,D,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,6,1
72,1,448210,A,D,0,D,0,D,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,6,1
72,1,4483//,A,D,0,D,0,D,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,6,1
72,1,44831/,A,D,0,D,0,D,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,6,1
72,1,448310,A,D,0,D,0,D,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,6,1
72,1,452///,B,D,0,D,0,D,0,3,1,0,2,0,0,0,0,0,0,0,0,0,0,6,1
72,1,4521//,A,D,0,D,0,D,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,6,1
72,1,45211/,A,D,0,D,0,D,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,6,1
72,1,452112,A,D,0,D,0,D,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,6,1
72,1,4529//,A,D,0,D,0,D,0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,6,1
72,1,45299/,A,D,0,D,0,D,0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,6,1
72,1,452990,A,D,0,D,0,D,0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,6,1
72,1,453///,A,D,0,D,0,D,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,6,1
72,1,4532//,A,D,0,D,0,D,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,6,1
72,1,45322/,A,D,0,D,0,D,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,6,1
72,1,453220,A,D,0,D,0,D,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,6,1
72,1,454///,A,D,0,D,0,D,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,6,1
72,1,4542//,A,D,0,D,0,D,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,6,1
72,1,45421/,A,D,0,D,0,D,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,6,1
72,1,454210,A,D,0,D,0,D,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,6,1
72,1,4543//,A,D,0,D,0,D,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,6,1
72,1,45431/,A,D,0,D,0,D,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,6,1
72,1,454310,A,D,0,D,0,D,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,6,1
72,1,48----,,H,24,S,0,H,219,7,6,0,1,0,0,0,0,0,0,0,0,0,0,6,1
72,1,484///,A,D,0,D,0,D,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,6,1
72,1,4841//,A,D,0,D,0,D,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,6,1
72,1,48411/,A,D,0,D,0,D,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,6,1
72,1,484110,A,D,0,D,0,D,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,6,1
72,1,485///,,G,21,S,0,H,179,5,4,0,1,0,0,0,0,0,0,0,0,0,0,6,1
72,1,4854//,,G,21,S,0,H,179,5,4,0,1,0,0,0,0,0,0,0,0,0,0,6,1
72,1,48541/,,G,21,S,0,H,179,5,4,0,1,0,0,0,0,0,0,0,0,0,0,6,1
72,1,485410,,G,21,S,0,H,179,5,4,0,1,0,0,0,0,0,0,0,0,0,0,6,1
72,1,492///,A,D,0,D,0,D,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,6,1
72,1,4922//,A,D,0,D,0,D,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,6,1
72,1,49221/,A,D,0,D,0,D,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,6,1
72,1,492210,A,D,0,D,0,D,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,6,1
72,1,52----,B,D,0,D,0,D,0,2,0,1,0,1,0,0,0,0,0,0,0,0,0,6,1
72,1,522///,B,D,0,D,0,D,0,2,0,1,0,1,0,0,0,0,0,0,0,0,0,6,1
72,1,5221//,B,D,0,D,0,D,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,6,1
72,1,52213/,B,D,0,D,0,D,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,6,1
72,1,522130,B,D,0,D,0,D,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,6,1
72,1,5222//,A,D,0,D,0,D,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,6,1
72,1,52221/,A,D,0,D,0,D,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,6,1
72,1,522210,A,D,0,D,0,D,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,6,1
72,1,53----,A,D,0,D,0,D,0,3,1,2,0,0,0,0,0,0,0,0,0,0,0,6,1
72,1,531///,A,D,0,D,0,D,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,6,1
72,1,5311//,A,D,0,D,0,D,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,6,1
72,1,53111/,A,D,0,D,0,D,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,6,1
72,1,531110,A,D,0,D,0,D,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,6,1
72,1,5313//,A,D,0,D,0,D,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,6,1
72,1,53131/,A,D,0,D,0,D,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,6,1
72,1,531311,A,D,0,D,0,D,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,6,1
72,1,532///,A,D,0,D,0,D,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,6,1
72,1,5324//,A,D,0,D,0,D,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,6,1
72,1,53249/,A,D,0,D,0,D,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,6,1
72,1,532490,A,D,0,D,0,D,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,6,1
72,1,54----,,H,20,H,80,G,329,9,8,1,0,0,0,0,0,0,0,0,0,0,0,6,1
72,1,541///,,H,20,H,80,G,329,9,8,1,0,0,0,0,0,0,0,0,0,0,0,6,1
72,1,5411//,A,S,0,S,0,H,78,4,4,0,0,0,0,0,0,0,0,0,0,0,0,6,1
72,1,54111/,A,D,0,D,0,D,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,6,1
72,1,541110,A,D,0,D,0,D,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,6,1
72,1,54119/,A,D,0,D,0,D,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,6,1
72,1,541199,A,D,0,D,0,D,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,6,1
72,1,5412//,A,D,0,D,0,D,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,6,1
72,1,54121/,A,D,0,D,0,D,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,6,1
72,1,541219,A,D,0,D,0,D,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,6,1
72,1,5413//,A,D,0,D,0,D,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,6,1
72,1,54133/,A,D,0,D,0,D,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,6,1
72,1,541330,A,D,0,D,0,D,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,6,1
72,1,54138/,A,D,0,D,0,D,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,6,1
72,1,541380,A,D,0,D,0,D,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,6,1
72,1,5416//,A,D,0,D,0,D,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,6,1
72,1,54162/,A,D,0,D,0,D,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,6,1
72,1,541620,A,D,0,D,0,D,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,6,1
72,1,5418//,A,D,0,D,0,D,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,6,1
72,1,54184/,A,D,0,D,0,D,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,6,1
72,1,541840,A,D,0,D,0,D,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,6,1
72,1,56----,A,D,0,D,0,D,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,6,1
72,1,561///,A,D,0,D,0,D,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,6,1
72,1,5617//,A,D,0,D,0,D,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,6,1
72,1,56173/,A,D,0,D,0,D,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,6,1
72,1,561730,A,D,0,D,0,D,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,6,1
72,1,61----,,G,41,G,127,G,424,3,1,0,1,1,0,0,0,0,0,0,0,0,0,6,1
72,1,611///,,G,41,G,127,G,424,3,1,0,1,1,0,0,0,0,0,0,0,0,0,6,1
72,1,6111//,,G,41,G,127,G,424,3,1,0,1,1,0,0,0,0,0,0,0,0,0,6,1
72,1,61111/,,G,41,G,127,G,424,3,1,0,1,1,0,0,0,0,0,0,0,0,0,6,1
72,1,611110,,G,41,G,127,G,424,3,1,0,1,1,0,0,0,0,0,0,0,0,0,6,1
72,1,62----,,G,125,G,578,G,2227,20,12,5,1,2,0,0,0,0,0,0,0,0,0,6,1
72,1,621///,,H,108,G,514,G,1954,17,11,3,1,2,0,0,0,0,0,0,0,0,0,6,1
72,1,6211//,A,S,0,H,65,G,297,9,9,0,0,0,0,0,0,0,0,0,0,0,0,6,1
72,1,62111/,A,S,0,H,65,G,297,9,9,0,0,0,0,0,0,0,0,0,0,0,0,6,1
72,1,621111,A,S,0,H,65,G,297,9,9,0,0,0,0,0,0,0,0,0,0,0,0,6,1
72,1,6212//,A,D,0,D,0,D,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,6,1
72,1,62121/,A,D,0,D,0,D,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,6,1
72,1,621210,A,D,0,D,0,D,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,6,1
72,1,6214//,A,D,0,D,0,D,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,6,1
72,1,62149/,A,D,0,D,0,D,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,6,1
72,1,621493,A,D,0,D,0,D,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,6,1
72,1,6215//,A,S,0,H,87,G,354,3,2,0,1,0,0,0,0,0,0,0,0,0,0,6,1
72,1,62151/,A,S,0,H,87,G,354,3,2,0,1,0,0,0,0,0,0,0,0,0,0,6,1
72,1,621511,A,D,0,D,0,D,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,6,1
72,1,621512,A,D,0,D,0,D,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,6,1
72,1,6216//,B,D,0,D,0,D,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,6,1
72,1,62161/,B,D,0,D,0,D,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,6,1
72,1,621610,B,D,0,D,0,D,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,6,1
72,1,6219//,A,D,0,D,0,D,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,6,1
72,1,62199/,A,D,0,D,0,D,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,6,1
72,1,621999,A,D,0,D,0,D,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,6,1
72,1,623///,A,D,0,D,0,D,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,6,1
72,1,6233//,A,D,0,D,0,D,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,6,1
72,1,62331/,A,D,0,D,0,D,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,6,1
72,1,623312,A,D,0,D,0,D,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,6,1
72,1,624///,A,D,0,D,0,D,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,6,1
72,1,6241//,A,D,0,D,0,D,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,6,1
72,1,62411/,A,D,0,D,0,D,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,6,1
72,1,624110,A,D,0,D,0,D,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,6,1
72,1,6242//,A,D,0,D,0,D,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,6,1
72,1,62422/,A,D,0,D,0,D,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,6,1
72,1,624221,A,D,0,D,0,D,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,6,1
72,1,72----,,H,92,G,188,G,780,19,11,7,0,1,0,0,0,0,0,0,0,0,0,6,1
72,1,721///,A,D,0,D,0,D,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,6,1
72,1,7211//,A,D,0,D,0,D,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,6,1
72,1,72111/,A,D,0,D,0,D,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,6,1
72,1,721110,A,D,0,D,0,D,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,6,1
72,1,722///,,H,87,H,167,G,678,17,10,6,0,1,0,0,0,0,0,0,0,0,0,6,1
72,1,7224//,A,D,0,D,0,D,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,6,1
72,1,72241/,A,D,0,D,0,D,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,6,1
72,1,722410,A,D,0,D,0,D,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,6,1
72,1,7225//,,H,86,G,166,G,673,16,9,6,0,1,0,0,0,0,0,0,0,0,0,6,1
72,1,72251/,,H,86,G,166,G,673,16,9,6,0,1,0,0,0,0,0,0,0,0,0,6,1
72,1,722511,A,S,0,S,0,H,73,5,4,1,0,0,0,0,0,0,0,0,0,0,0,6,1
72,1,722513,,H,70,H,136,G,556,10,4,5,0,1,0,0,0,0,0,0,0,0,0,6,1
72,1,722514,A,D,0,D,0,D,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,6,1
72,1,81----,B,S,0,S,0,H,710,8,7,0,1,0,0,0,0,0,0,0,0,0,0,6,1
72,1,811///,A,D,0,D,0,D,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,6,1
72,1,8111//,A,D,0,D,0,D,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,6,1
72,1,81112/,A,D,0,D,0,D,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,6,1
72,1,811121,A,D,0,D,0,D,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,6,1
72,1,813///,B,S,0,S,0,H,703,7,6,0,1,0,0,0,0,0,0,0,0,0,0,6,1
72,1,8131//,A,S,0,S,0,G,133,5,5,0,0,0,0,0,0,0,0,0,0,0,0,6,1
72,1,81311/,A,S,0,S,0,G,133,5,5,0,0,0,0,0,0,0,0,0,0,0,0,6,1
72,1,813110,A,S,0,S,0,G,133,5,5,0,0,0,0,0,0,0,0,0,0,0,0,6,1
72,1,8134//,A,D,0,D,0,D,0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,6,1
72,1,81341/,A,D,0,D,0,D,0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,6,1
72,1,813410,A,D,0,D,0,D,0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,6,1
72,1,99----,A,D,0,D,0,D,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,6,1
72,3,------,,G,3167,G,10405,G,42582,460,321,69,43,18,5,4,0,0,0,0,0,0,0,6,3
72,3,21----,A,D,0,D,0,D,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,6,3
72,3,212///,A,D,0,D,0,D,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,6,3
72,3,2123//,A,D,0,D,0,D,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,6,3
72,3,21231/,A,D,0,D,0,D,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,6,3
72,3,212319,A,D,0,D,0,D,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,6,3
72,3,23----,,H,534,G,1872,G,7168,28,15,7,3,0,1,2,0,0,0,0,0,0,0,6,3
72,3,236///,,G,409,G,1357,G,5243,15,5,5,3,0,0,2,0,0,0,0,0,0,0,6,3
72,3,2361//,,G,369,G,1203,G,4540,10,2,5,1,0,0,2,0,0,0,0,0,0,0,6,3
72,3,23611/,,G,369,G,1203,G,4540,10,2,5,1,0,0,2,0,0,0,0,0,0,0,6,3
72,3,236115,,G,346,G,1163,G,4407,6,1,2,1,0,0,2,0,0,0,0,0,0,0,6,3
72,3,236118,,H,23,H,40,G,133,4,1,3,0,0,0,0,0,0,0,0,0,0,0,6,3
72,3,2362//,,H,40,G,154,G,703,5,3,0,2,0,0,0,0,0,0,0,0,0,0,6,3
72,3,23622/,,H,40,G,154,G,703,5,3,0,2,0,0,0,0,0,0,0,0,0,0,6,3
72,3,236220,,H,40,G,154,G,703,5,3,0,2,0,0,0,0,0,0,0,0,0,0,6,3
72,3,237///,C,D,0,D,0,D,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,6,3
72,3,2371//,C,D,0,D,0,D,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,6,3
72,3,23711/,C,D,0,D,0,D,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,6,3
72,3,237110,C,D,0,D,0,D,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,6,3
72,3,238///,,H,22,G,54,G,209,12,10,2,0,0,0,0,0,0,0,0,0,0,0,6,3
72,3,2381//,A,D,0,D,0,D,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,6,3
72,3,23811/,A,D,0,D,0,D,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,6,3
72,3,238110,A,D,0,D,0,D,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,6,3
72,3,23815/,A,D,0,D,0,D,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,6,3
72,3,238150,A,D,0,D,0,D,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,6,3
72,3,23816/,A,D,0,D,0,D,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,6,3
72,3,238160,A,D,0,D,0,D,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,6,3
72,3,2382//,,G,1,S,0,H,27,3,3,0,0,0,0,0,0,0,0,0,0,0,0,6,3
72,3,23821/,A,D,0,D,0,D,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,6,3
72,3,238210,A,D,0,D,0,D,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,6,3
72,3,23822/,A,D,0,D,0,D,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,6,3
72,3,238220,A,D,0,D,0,D,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,6,3
72,3,2383//,A,S,0,H,49,G,168,6,4,2,0,0,0,0,0,0,0,0,0,0,0,6,3
72,3,23831/,A,D,0,D,0,D,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,6,3
72,3,238310,A,D,0,D,0,D,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,6,3
72,3,23832/,A,S,0,H,31,H,82,3,1,2,0,0,0,0,0,0,0,0,0,0,0,6,3
72,3,238320,A,S,0,H,31,H,82,3,1,2,0,0,0,0,0,0,0,0,0,0,0,6,3
72,3,23835/,A,D,0,D,0,D,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,6,3
72,3,238350,A,D,0,D,0,D,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,6,3
72,3,23839/,A,D,0,D,0,D,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,6,3
72,3,238390,A,D,0,D,0,D,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,6,3
72,3,31----,,H,186,H,623,H,2475,34,24,2,6,2,0,0,0,0,0,0,0,0,0,6,3
72,3,311///,B,D,0,D,0,D,0,15,10,2,2,1,0,0,0,0,0,0,0,0,0,6,3
