"fipstate","fipscty","naics","empflag","emp_nf","emp","qp1_nf","qp1","ap_nf","ap","est","n1_4","n5_9","n10_19","n20_49","n50_99","n100_249","n250_499","n500_999","n1000","n1000_1","n1000_2","n1000_3","n1000_4","censtate","cencty"
72,61,"42345/","C","D",0,"D",0,"D",0,8,2,1,2,1,2,0,0,0,0,0,0,0,0,6,61
72,61,"423450","C","D",0,"D",0,"D",0,8,2,1,2,1,2,0,0,0,0,0,0,0,0,6,61
72,61,"42349/","A","D",0,"D",0,"D",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,6,61
72,61,"423490","A","D",0,"D",0,"D",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,6,61
72,61,"4235//","B","D",0,"D",0,"D",0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,6,61
72,61,"42351/","B","D",0,"D",0,"D",0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,6,61
72,61,"423510","B","D",0,"D",0,"D",0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,6,61
72,61,"4236//","","H",257,"G",2882,"H",11374,17,9,3,2,2,1,0,0,0,0,0,0,0,0,6,61
72,61,"42361/","","H",93,"H",1088,"H",4900,10,6,2,1,1,0,0,0,0,0,0,0,0,0,6,61
72,61,"423610","","H",93,"H",1088,"H",4900,10,6,2,1,1,0,0,0,0,0,0,0,0,0,6,61
72,61,"42362/","","G",159,"G",1718,"G",6155,4,0,1,1,1,1,0,0,0,0,0,0,0,0,6,61
72,61,"423620","","G",159,"G",1718,"G",6155,4,0,1,1,1,1,0,0,0,0,0,0,0,0,6,61
72,61,"42369/","A","D",0,"D",0,"D",0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,6,61
72,61,"423690","A","D",0,"D",0,"D",0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,6,61
72,61,"4237//","B","S",0,"H",516,"H",2180,5,2,1,1,1,0,0,0,0,0,0,0,0,0,6,61
72,61,"42371/","A","D",0,"D",0,"D",0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,6,61
72,61,"423710","A","D",0,"D",0,"D",0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,6,61
72,61,"42372/","B","D",0,"D",0,"D",0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,6,61
72,61,"423720","B","D",0,"D",0,"D",0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,6,61
72,61,"42373/","A","D",0,"D",0,"D",0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,6,61
72,61,"423730","A","D",0,"D",0,"D",0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,6,61
72,61,"4238//","B","S",0,"H",674,"H",2682,6,3,0,3,0,0,0,0,0,0,0,0,0,0,6,61
