fipstate,fipscty,naics,empflag,emp_nf,emp,qp1_nf,qp1,ap_nf,ap,est,n1_4,n5_9,n10_19,n20_49,n50_99,n100_249,n250_499,n500_999,n1000,n1000_1,n1000_2,n1000_3,n1000_4,censtate,cencty
72,135,44512/,A,D,0,D,0,D,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,6,135
72,135,445120,A,D,0,D,0,D,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,6,135
72,135,4452//,B,S,0,H,37,H,116,3,1,1,0,1,0,0,0,0,0,0,0,0,0,6,135
72,135,44529/,B,S,0,H,37,H,116,3,1,1,0,1,0,0,0,0,0,0,0,0,0,6,135
72,135,445291,B,S,0,H,37,H,116,3,1,1,0,1,0,0,0,0,0,0,0,0,0,6,135
72,135,446///,,G,108,G,574,G,2594,14,6,3,4,1,0,0,0,0,0,0,0,0,0,6,135
72,135,4461//,,G,108,G,574,G,2594,14,6,3,4,1,0,0,0,0,0,0,0,0,0,6,135
72,135,44611/,,G,100,G,540,G,2443,11,4,2,4,1,0,0,0,0,0,0,0,0,0,6,135
72,135,446110,,G,100,G,540,G,2443,11,4,2,4,1,0,0,0,0,0,0,0,0,0,6,135
72,135,44612/,A,D,0,D,0,D,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,6,135
72,135,446120,A,D,0,D,0,D,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,6,135
72,135,44613/,A,D,0,D,0,D,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,6,135
72,135,446130,A,D,0,D,0,D,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,6,135
72,135,447///,B,S,0,G,220,G,894,13,7,3,3,0,0,0,0,0,0,0,0,0,0,6,135
72,135,4471//,B,S,0,G,220,G,894,13,7,3,3,0,0,0,0,0,0,0,0,0,0,6,135
72,135,44711/,B,S,0,G,138,G,574,9,5,2,2,0,0,0,0,0,0,0,0,0,0,6,135
72,135,447110,B,S,0,G,138,G,574,9,5,2,2,0,0,0,0,0,0,0,0,0,0,6,135
72,135,44719/,,H,20,G,82,G,320,4,2,1,1,0,0,0,0,0,0,0,0,0,0,6,135
72,135,447190,,H,20,G,82,G,320,4,2,1,1,0,0,0,0,0,0,0,0,0,0,6,135
