fipstate,fipscty,sic,empflag,emp,ap,est,n1_4,n5_9,n10_19,n20_49,n50_99,n100_249,n250_499,n500_999,n1000
72,1,----,,836,8736,134,93,22,9,8,1,1,0,0,0
72,1,07--,A,0,0,1,1,0,0,0,0,0,0,0,0
72,1,700,A,0,0,1,1,0,0,0,0,0,0,0,0
72,1,780,A,0,0,1,1,0,0,0,0,0,0,0,0
72,1,15--,,149,1409,10,6,0,1,2,1,0,0,0,0
72,1,1500,,70,751,7,5,0,0,2,0,0,0,0,0
72,1,1510,,70,751,7,5,0,0,2,0,0,0,0,0
72,1,1600,A,0,0,1,1,0,0,0,0,0,0,0,0
72,1,1620,A,0,0,1,1,0,0,0,0,0,0,0,0
72,1,1700,B,0,0,2,0,0,1,0,1,0,0,0,0
72,1,1730,A,0,0,1,0,0,1,0,0,0,0,0,0
72,1,1750,B,0,0,1,0,0,0,0,1,0,0,0,0
72,1,1751,B,0,0,1,0,0,0,0,1,0,0,0,0
72,1,20--,,217,2265,12,8,1,1,1,0,1,0,0,0
72,1,2000,,28,304,6,4,1,1,0,0,0,0,0,0
72,1,2030,B,0,0,5,4,0,1,0,0,0,0,0,0
72,1,2033,A,0,0,4,4,0,0,0,0,0,0,0,0
72,1,2035,A,0,0,1,0,0,1,0,0,0,0,0,0
72,1,2060,A,0,0,1,0,1,0,0,0,0,0,0,0
72,1,2064,A,0,0,1,0,1,0,0,0,0,0,0,0
72,1,2300,C,0,0,1,0,0,0,0,0,1,0,0,0
72,1,2320,C,0,0,1,0,0,0,0,0,1,0,0,0
72,1,2325,C,0,0,1,0,0,0,0,0,1,0,0,0
72,1,2400,A,0,0,1,1,0,0,0,0,0,0,0,0
72,1,2430,A,0,0,1,1,0,0,0,0,0,0,0,0
72,1,2434,A,0,0,1,1,0,0,0,0,0,0,0,0
72,1,3200,B,0,0,1,0,0,0,1,0,0,0,0,0
72,1,3270,B,0,0,1,0,0,0,1,0,0,0,0,0
72,1,3272,B,0,0,1,0,0,0,1,0,0,0,0,0
72,1,3400,A,0,0,1,1,0,0,0,0,0,0,0,0
72,1,3490,A,0,0,1,1,0,0,0,0,0,0,0,0
72,1,3499,A,0,0,1,1,0,0,0,0,0,0,0,0
72,1,3500,A,0,0,1,1,0,0,0,0,0,0,0,0
72,1,3550,A,0,0,1,1,0,0,0,0,0,0,0,0
72,1,3556,A,0,0,1,1,0,0,0,0,0,0,0,0
72,1,3600,A,0,0,1,1,0,0,0,0,0,0,0,0
72,1,3670,A,0,0,1,1,0,0,0,0,0,0,0,0
72,1,3672,A,0,0,1,1,0,0,0,0,0,0,0,0
72,1,40--,A,0,0,2,1,0,1,0,0,0,0,0,0
72,1,4500,A,0,0,1,0,0,1,0,0,0,0,0,0
72,1,4510,A,0,0,1,0,0,1,0,0,0,0,0,0
72,1,4900,A,0,0,1,1,0,0,0,0,0,0,0,0
72,1,4940,A,0,0,1,1,0,0,0,0,0,0,0,0
72,1,50--,A,0,0,3,3,0,0,0,0,0,0,0,0
72,1,5000,A,0,0,1,1,0,0,0,0,0,0,0,0
72,1,5010,A,0,0,1,1,0,0,0,0,0,0,0,0
72,1,5015,A,0,0,1,1,0,0,0,0,0,0,0,0
72,1,5100,A,0,0,2,2,0,0,0,0,0,0,0,0
72,1,5140,A,0,0,1,1,0,0,0,0,0,0,0,0
72,1,5149,A,0,0,1,1,0,0,0,0,0,0,0,0
72,1,5170,A,0,0,1,1,0,0,0,0,0,0,0,0
72,1,5171,A,0,0,1,1,0,0,0,0,0,0,0,0
72,1,52--,C,0,0,57,41,12,3,1,0,0,0,0,0
72,1,5200,A,0,0,4,3,1,0,0,0,0,0,0,0
72,1,5210,A,0,0,1,1,0,0,0,0,0,0,0,0
72,1,5250,A,0,0,3,2,1,0,0,0,0,0,0,0
72,1,5300,B,0,0,2,0,0,2,0,0,0,0,0,0
72,1,5330,A,0,0,1,0,0,1,0,0,0,0,0,0
72,1,5390,A,0,0,1,0,0,1,0,0,0,0,0,0
72,1,5400,,56,295,12,7,4,1,0,0,0,0,0,0
72,1,5410,B,0,0,4,3,0,1,0,0,0,0,0,0
72,1,5420,A,0,0,1,1,0,0,0,0,0,0,0,0
72,1,5460,B,0,0,7,3,4,0,0,0,0,0,0,0
72,1,5500,B,0,0,9,7,2,0,0,0,0,0,0,0
72,1,5530,A,0,0,2,1,1,0,0,0,0,0,0,0
72,1,5540,A,0,0,7,6,1,0,0,0,0,0,0,0
72,1,5600,,14,142,5,4,1,0,0,0,0,0,0,0
72,1,5650,A,0,0,3,2,1,0,0,0,0,0,0,0
72,1,5660,A,0,0,2,2,0,0,0,0,0,0,0,0
72,1,5700,,11,152,3,2,1,0,0,0,0,0,0,0
72,1,5710,,11,152,3,2,1,0,0,0,0,0,0,0
72,1,5712,,11,152,3,2,1,0,0,0,0,0,0,0
72,1,5800,,50,396,10,8,1,0,1,0,0,0,0,0
72,1,5812,,50,396,10,8,1,0,1,0,0,0,0,0
72,1,5900,B,0,0,12,10,2,0,0,0,0,0,0,0
72,1,5910,,20,191,5,3,2,0,0,0,0,0,0,0
72,1,5920,A,0,0,1,1,0,0,0,0,0,0,0,0
72,1,5940,,3,32,3,3,0,0,0,0,0,0,0,0
72,1,5943,A,0,0,1,1,0,0,0,0,0,0,0,0
72,1,5944,A,0,0,1,1,0,0,0,0,0,0,0,0
72,1,5949,A,0,0,1,1,0,0,0,0,0,0,0,0
72,1,5960,A,0,0,1,1,0,0,0,0,0,0,0,0
72,1,5962,A,0,0,1,1,0,0,0,0,0,0,0,0
72,1,5980,A,0,0,2,2,0,0,0,0,0,0,0,0
72,1,5983,A,0,0,2,2,0,0,0,0,0,0,0,0
72,1,60--,B,0,0,6,2,3,0,1,0,0,0,0,0
72,1,6000,A,0,0,3,2,1,0,0,0,0,0,0,0
72,1,6020,A,0,0,3,2,1,0,0,0,0,0,0,0
72,1,6100,B,0,0,2,0,1,0,1,0,0,0,0,0
72,1,6140,B,0,0,2,0,1,0,1,0,0,0,0,0
72,1,6500,A,0,0,1,0,1,0,0,0,0,0,0,0
72,1,6510,A,0,0,1,0,1,0,0,0,0,0,0,0
72,1,70--,,177,2174,39,27,6,3,3,0,0,0,0,0
72,1,7000,A,0,0,1,0,1,0,0,0,0,0,0,0
72,1,7010,A,0,0,1,0,1,0,0,0,0,0,0,0
72,1,7200,A,0,0,1,1,0,0,0,0,0,0,0,0
72,1,7230,A,0,0,1,1,0,0,0,0,0,0,0,0
72,1,7500,A,0,0,1,1,0,0,0,0,0,0,0,0
72,1,7530,A,0,0,1,1,0,0,0,0,0,0,0,0
72,1,7538,A,0,0,1,1,0,0,0,0,0,0,0,0
72,1,7800,A,0,0,1,1,0,0,0,0,0,0,0,0
72,1,7840,A,0,0,1,1,0,0,0,0,0,0,0,0
72,1,8000,,106,1379,20,12,4,2,2,0,0,0,0,0
72,1,8010,,14,141,7,7,0,0,0,0,0,0,0,0
72,1,8020,A,0,0,3,1,2,0,0,0,0,0,0,0
72,1,8030,A,0,0,1,1,0,0,0,0,0,0,0,0
72,1,8040,A,0,0,1,1,0,0,0,0,0,0,0,0
72,1,8049,A,0,0,1,1,0,0,0,0,0,0,0,0
72,1,8050,A,0,0,2,0,1,1,0,0,0,0,0,0
72,1,8060,A,0,0,1,0,0,1,0,0,0,0,0,0
72,1,8070,A,0,0,2,2,0,0,0,0,0,0,0,0
72,1,8071,A,0,0,2,2,0,0,0,0,0,0,0,0
72,1,8080,B,0,0,2,0,0,0,2,0,0,0,0,0
72,1,8090,A,0,0,1,0,1,0,0,0,0,0,0,0
72,1,8100,,4,46,4,4,0,0,0,0,0,0,0,0
72,1,8200,B,0,0,2,1,0,0,1,0,0,0,0,0
72,1,8210,B,0,0,1,0,0,0,1,0,0,0,0,0
72,1,8230,A,0,0,1,1,0,0,0,0,0,0,0,0
72,1,8300,,19,347,4,2,1,1,0,0,0,0,0,0
72,1,8350,A,0,0,2,1,1,0,0,0,0,0,0,0
72,1,8360,A,0,0,2,1,0,1,0,0,0,0,0,0
72,1,8600,,9,69,4,4,0,0,0,0,0,0,0,0
72,1,8660,,9,69,4,4,0,0,0,0,0,0,0,0
72,1,8700,A,0,0,1,1,0,0,0,0,0,0,0,0
72,1,8710,A,0,0,1,1,0,0,0,0,0,0,0,0
72,1,8711,A,0,0,1,1,0,0,0,0,0,0,0,0
72,1,99--,,4,31,4,4,0,0,0,0,0,0,0,0
72,3,----,,3668,50276,420,298,56,28,27,7,3,0,1,0
72,3,07--,A,0,0,2,2,0,0,0,0,0,0,0,0
72,3,700,A,0,0,2,2,0,0,0,0,0,0,0,0
72,3,780,A,0,0,2,2,0,0,0,0,0,0,0,0
72,3,10--,B,0,0,1,0,0,0,1,0,0,0,0,0
72,3,1400,B,0,0,1,0,0,0,1,0,0,0,0,0
72,3,1440,B,0,0,1,0,0,0,1,0,0,0,0,0
72,3,1442,B,0,0,1,0,0,0,1,0,0,0,0,0
72,3,15--,,587,6618,30,12,8,3,5,1,1,0,0,0
72,3,1500,,441,3737,14,2,5,2,4,0,1,0,0,0
72,3,1510,E,0,0,13,2,5,2,3,0,1,0,0,0
72,3,1530,B,0,0,1,0,0,0,1,0,0,0,0,0
72,3,1600,B,0,0,2,1,0,0,0,1,0,0,0,0
72,3,1610,B,0,0,1,0,0,0,0,1,0,0,0,0
72,3,1620,A,0,0,1,1,0,0,0,0,0,0,0,0
72,3,1700,B,0,0,14,9,3,1,1,0,0,0,0,0
72,3,1710,A,0,0,2,1,1,0,0,0,0,0,0,0
72,3,1720,A,0,0,2,1,0,1,0,0,0,0,0,0
72,3,1730,A,0,0,2,2,0,0,0,0,0,0,0,0
72,3,1740,A,0,0,1,1,0,0,0,0,0,0,0,0
72,3,1742,A,0,0,1,1,0,0,0,0,0,0,0,0
72,3,1750,B,0,0,2,1,0,0,1,0,0,0,0,0
72,3,1751,B,0,0,2,1,0,0,1,0,0,0,0,0
72,3,1760,A,0,0,1,1,0,0,0,0,0,0,0,0
72,3,1770,,13,258,3,1,2,0,0,0,0,0,0,0
72,3,1790,A,0,0,1,1,0,0,0,0,0,0,0,0
72,3,1794,A,0,0,1,1,0,0,0,0,0,0,0,0
72,3,20--,,1169,19419,28,13,3,6,3,1,1,0,1,0
72,3,2000,,211,1656,8,4,1,2,0,0,1,0,0,0
72,3,2020,A,0,0,2,1,0,1,0,0,0,0,0,0
72,3,2024,A,0,0,2,1,0,1,0,0,0,0,0,0
72,3,2050,,24,267,5,3,1,1,0,0,0,0,0,0
72,3,2051,B,0,0,4,2,1,1,0,0,0,0,0,0
72,3,2052,A,0,0,1,1,0,0,0,0,0,0,0,0
72,3,2060,C,0,0,1,0,0,0,0,0,1,0,0,0
72,3,2062,C,0,0,1,0,0,0,0,0,1,0,0,0
72,3,2200,A,0,0,1,0,1,0,0,0,0,0,0,0
72,3,2260,A,0,0,1,0,1,0,0,0,0,0,0,0
72,3,2261,A,0,0,1,0,1,0,0,0,0,0,0,0
72,3,2300,A,0,0,2,1,1,0,0,0,0,0,0,0
72,3,2320,A,0,0,1,0,1,0,0,0,0,0,0,0
72,3,2329,A,0,0,1,0,1,0,0,0,0,0,0,0
72,3,2330,A,0,0,1,1,0,0,0,0,0,0,0,0
72,3,2339,A,0,0,1,1,0,0,0,0,0,0,0,0
72,3,2400,,6,47,4,4,0,0,0,0,0,0,0,0
72,3,2430,,6,47,4,4,0,0,0,0,0,0,0,0
72,3,2431,A,0,0,1,1,0,0,0,0,0,0,0,0
72,3,2434,A,0,0,3,3,0,0,0,0,0,0,0,0
72,3,2500,,82,1004,4,2,0,1,0,1,0,0,0,0
72,3,2510,B,0,0,3,1,0,1,0,1,0,0,0,0
72,3,2511,B,0,0,2,1,0,0,0,1,0,0,0,0
72,3,2512,A,0,0,1,0,0,1,0,0,0,0,0,0
72,3,2530,A,0,0,1,1,0,0,0,0,0,0,0,0
72,3,2600,B,0,0,1,0,0,0,1,0,0,0,0,0
72,3,2620,B,0,0,1,0,0,0,1,0,0,0,0,0
72,3,2700,A,0,0,1,1,0,0,0,0,0,0,0,0
72,3,2750,A,0,0,1,1,0,0,0,0,0,0,0,0
72,3,2752,A,0,0,1,1,0,0,0,0,0,0,0,0
72,3,3200,,81,871,3,0,0,1,2,0,0,0,0,0
72,3,3270,,81,871,3,0,0,1,2,0,0,0,0,0
72,3,3271,A,0,0,1,0,0,1,0,0,0,0,0,0
72,3,3273,B,0,0,2,0,0,0,2,0,0,0,0,0
72,3,3400,B,0,0,3,1,0,2,0,0,0,0,0,0
72,3,3440,B,0,0,3,1,0,2,0,0,0,0,0,0
72,3,3441,A,0,0,1,0,0,1,0,0,0,0,0,0
72,3,3442,A,0,0,2,1,0,1,0,0,0,0,0,0
72,3,3500,F,0,0,1,0,0,0,0,0,0,0,1,0
72,3,3570,F,0,0,1,0,0,0,0,0,0,0,1,0
72,3,3572,F,0,0,1,0,0,0,0,0,0,0,1,0
72,3,40--,,11,324,6,6,0,0,0,0,0,0,0,0
72,3,4200,A,0,0,2,2,0,0,0,0,0,0,0,0
72,3,4210,A,0,0,2,2,0,0,0,0,0,0,0,0
72,3,4700,A,0,0,3,3,0,0,0,0,0,0,0,0
72,3,4720,A,0,0,3,3,0,0,0,0,0,0,0,0
72,3,4724,A,0,0,3,3,0,0,0,0,0,0,0,0
72,3,4900,A,0,0,1,1,0,0,0,0,0,0,0,0
72,3,4930,A,0,0,1,1,0,0,0,0,0,0,0,0
72,3,4939,A,0,0,1,1,0,0,0,0,0,0,0,0
72,3,50--,,26,235,11,9,2,0,0,0,0,0,0,0
72,3,5000,A,0,0,8,7,1,0,0,0,0,0,0,0
72,3,5010,,10,64,3,2,1,0,0,0,0,0,0,0
72,3,5013,,10,64,3,2,1,0,0,0,0,0,0,0
72,3,5030,A,0,0,1,1,0,0,0,0,0,0,0,0
72,3,5031,A,0,0,1,1,0,0,0,0,0,0,0,0
72,3,5040,A,0,0,1,1,0,0,0,0,0,0,0,0
72,3,5047,A,0,0,1,1,0,0,0,0,0,0,0,0
72,3,5060,A,0,0,1,1,0,0,0,0,0,0,0,0
72,3,5064,A,0,0,1,1,0,0,0,0,0,0,0,0
72,3,5070,A,0,0,1,1,0,0,0,0,0,0,0,0
72,3,5072,A,0,0,1,1,0,0,0,0,0,0,0,0
72,3,5080,A,0,0,1,1,0,0,0,0,0,0,0,0
72,3,5087,A,0,0,1,1,0,0,0,0,0,0,0,0
72,3,5100,A,0,0,3,2,1,0,0,0,0,0,0,0
72,3,5140,A,0,0,3,2,1,0,0,0,0,0,0,0
72,3,5144,A,0,0,1,1,0,0,0,0,0,0,0,0
72,3,5145,A,0,0,2,1,1,0,0,0,0,0,0,0
72,3,52--,,1089,11177,180,130,25,7,14,4,0,0,0,0
72,3,5200,,117,1416,18,13,2,0,3,0,0,0,0,0
72,3,5210,B,0,0,4,3,0,0,1,0,0,0,0,0
72,3,5230,A,0,0,1,1,0,0,0,0,0,0,0,0
72,3,5250,,88,1089,12,8,2,0,2,0,0,0,0,0
72,3,5260,A,0,0,1,1,0,0,0,0,0,0,0,0
72,3,5300,,50,513,4,2,0,1,1,0,0,0,0,0
72,3,5330,B,0,0,1,0,0,0,1,0,0,0,0,0
72,3,5390,B,0,0,3,2,0,1,0,0,0,0,0,0
72,3,5400,,278,2854,27,21,2,0,1,3,0,0,0,0
72,3,5410,,236,2576,9,4,1,0,1,3,0,0,0,0
72,3,5420,A,0,0,2,2,0,0,0,0,0,0,0,0
72,3,5460,,34,221,13,12,1,0,0,0,0,0,0,0
72,3,5490,A,0,0,3,3,0,0,0,0,0,0,0,0
72,3,5500,,95,1016,38,30,8,0,0,0,0,0,0,0
72,3,5510,,4,53,4,4,0,0,0,0,0,0,0,0
72,3,5520,,30,316,15,13,2,0,0,0,0,0,0,0
72,3,5530,,12,155,5,4,1,0,0,0,0,0,0,0
72,3,5540,,49,492,14,9,5,0,0,0,0,0,0,0
72,3,5600,,44,406,18,14,4,0,0,0,0,0,0,0
72,3,5610,,12,112,6,5,1,0,0,0,0,0,0,0
72,3,5620,,4,23,4,4,0,0,0,0,0,0,0,0
72,3,5650,,18,183,4,2,2,0,0,0,0,0,0,0
72,3,5660,,10,88,4,3,1,0,0,0,0,0,0,0
72,3,5700,,54,662,13,10,1,1,1,0,0,0,0,0
72,3,5710,,48,582,8,6,0,1,1,0,0,0,0,0
72,3,5712,A,0,0,2,1,0,1,0,0,0,0,0,0
72,3,5713,B,0,0,2,1,0,0,1,0,0,0,0,0
72,3,5719,,8,48,4,4,0,0,0,0,0,0,0,0
72,3,5720,A,0,0,1,1,0,0,0,0,0,0,0,0
72,3,5730,A,0,0,4,3,1,0,0,0,0,0,0,0
72,3,5731,,0,18,3,3,0,0,0,0,0,0,0,0
72,3,5734,A,0,0,1,0,1,0,0,0,0,0,0,0
72,3,5800,,211,1461,33,22,5,2,4,0,0,0,0,0
72,3,5812,C,0,0,32,21,5,2,4,0,0,0,0,0
72,3,5813,A,0,0,1,1,0,0,0,0,0,0,0,0
72,3,5900,,240,2849,29,18,3,3,4,1,0,0,0,0
72,3,5910,,92,1142,8,2,2,2,2,0,0,0,0,0
72,3,5920,A,0,0,1,1,0,0,0,0,0,0,0,0
72,3,5940,,62,353,11,8,1,1,1,0,0,0,0,0
72,3,5941,A,0,0,1,1,0,0,0,0,0,0,0,0
72,3,5943,,41,203,3,1,0,1,1,0,0,0,0,0
72,3,5944,A,0,0,1,1,0,0,0,0,0,0,0,0
72,3,5946,A,0,0,1,1,0,0,0,0,0,0,0,0
72,3,5947,A,0,0,2,2,0,0,0,0,0,0,0,0
72,3,5949,,16,107,3,2,1,0,0,0,0,0,0,0
72,3,5960,A,0,0,1,1,0,0,0,0,0,0,0,0
72,3,5962,A,0,0,1,1,0,0,0,0,0,0,0,0
72,3,5980,B,0,0,1,0,0,0,1,0,0,0,0,0
72,3,5984,B,0,0,1,0,0,0,1,0,0,0,0,0
72,3,5990,,60,1021,7,6,0,0,0,1,0,0,0,0
72,3,5992,A,0,0,2,2,0,0,0,0,0,0,0,0
72,3,5995,A,0,0,2,2,0,0,0,0,0,0,0,0
72,3,5999,B,0,0,3,2,0,0,0,1,0,0,0,0
72,3,60--,,122,2365,15,7,5,2,1,0,0,0,0,0
72,3,6000,,75,1681,3,0,0,2,1,0,0,0,0,0
72,3,6020,A,0,0,1,0,0,1,0,0,0,0,0,0
72,3,6060,B,0,0,1,0,0,0,1,0,0,0,0,0
72,3,6090,A,0,0,1,0,0,1,0,0,0,0,0,0
72,3,6100,,24,426,4,1,3,0,0,0,0,0,0,0
72,3,6140,,24,426,4,1,3,0,0,0,0,0,0,0
72,3,6200,A,0,0,1,0,1,0,0,0,0,0,0,0
72,3,6210,A,0,0,1,0,1,0,0,0,0,0,0,0
72,3,6400,A,0,0,2,2,0,0,0,0,0,0,0,0
72,3,6500,,14,101,5,4,1,0,0,0,0,0,0,0
72,3,6530,A,0,0,2,2,0,0,0,0,0,0,0,0
72,3,6550,A,0,0,3,2,1,0,0,0,0,0,0,0
72,3,6552,A,0,0,2,1,1,0,0,0,0,0,0,0
72,3,6553,A,0,0,1,1,0,0,0,0,0,0,0,0
72,3,70--,,592,8837,112,86,12,9,3,1,1,0,0,0
72,3,7000,,11,132,3,2,1,0,0,0,0,0,0,0
72,3,7010,A,0,0,2,1,1,0,0,0,0,0,0,0
72,3,7040,A,0,0,1,1,0,0,0,0,0,0,0,0
72,3,7200,,21,149,3,1,1,1,0,0,0,0,0,0
72,3,7210,A,0,0,1,0,0,1,0,0,0,0,0,0
72,3,7216,A,0,0,1,0,0,1,0,0,0,0,0,0
72,3,7230,A,0,0,1,1,0,0,0,0,0,0,0,0
72,3,7260,A,0,0,1,0,1,0,0,0,0,0,0,0
72,3,7300,,167,3725,9,6,0,1,1,0,1,0,0,0
72,3,7310,A,0,0,1,1,0,0,0,0,0,0,0,0
72,3,7312,A,0,0,1,1,0,0,0,0,0,0,0,0
72,3,7350,A,0,0,3,3,0,0,0,0,0,0,0,0
72,3,7352,A,0,0,1,1,0,0,0,0,0,0,0,0
72,3,7353,A,0,0,1,1,0,0,0,0,0,0,0,0
72,3,7359,A,0,0,1,1,0,0,0,0,0,0,0,0
72,3,7370,A,0,0,1,1,0,0,0,0,0,0,0,0
72,3,7375,A,0,0,1,1,0,0,0,0,0,0,0,0
72,3,7380,,159,3507,4,1,0,1,1,0,1,0,0,0
72,3,7381,C,0,0,3,0,0,1,1,0,1,0,0,0
72,3,7389,A,0,0,1,1,0,0,0,0,0,0,0,0
72,3,7500,B,0,0,13,11,2,0,0,0,0,0,0,0
72,3,7530,B,0,0,10,8,2,0,0,0,0,0,0,0
72,3,7532,A,0,0,2,1,1,0,0,0,0,0,0,0
72,3,7536,A,0,0,1,0,1,0,0,0,0,0,0,0
72,3,7538,,7,57,5,5,0,0,0,0,0,0,0,0
72,3,7539,A,0,0,2,2,0,0,0,0,0,0,0,0
72,3,7540,,6,88,3,3,0,0,0,0,0,0,0,0
72,3,7549,,6,88,3,3,0,0,0,0,0,0,0,0
72,3,7600,A,0,0,1,1,0,0,0,0,0,0,0,0
72,3,7620,A,0,0,1,1,0,0,0,0,0,0,0,0
72,3,7622,A,0,0,1,1,0,0,0,0,0,0,0,0
72,3,7800,A,0,0,1,1,0,0,0,0,0,0,0,0
72,3,7840,A,0,0,1,1,0,0,0,0,0,0,0,0
72,3,8000,,182,2425,40,33,2,3,1,1,0,0,0,0
72,3,8010,,23,221,17,17,0,0,0,0,0,0,0,0
72,3,8020,,31,343,7,5,1,1,0,0,0,0,0,0
72,3,8030,A,0,0,2,1,1,0,0,0,0,0,0,0
72,3,8040,,11,175,4,3,0,1,0,0,0,0,0,0
72,3,8049,,11,175,4,3,0,1,0,0,0,0,0,0
72,3,8050,B,0,0,1,0,0,0,1,0,0,0,0,0
72,3,8060,B,0,0,1,0,0,0,0,1,0,0,0,0
72,3,8070,,12,192,7,7,0,0,0,0,0,0,0,0
72,3,8071,,12,192,7,7,0,0,0,0,0,0,0,0
72,3,8080,A,0,0,1,0,0,1,0,0,0,0,0,0
72,3,8100,,10,85,7,7,0,0,0,0,0,0,0,0
72,3,8200,,69,612,7,3,1,2,1,0,0,0,0,0
72,3,8210,,54,525,4,1,0,2,1,0,0,0,0,0
72,3,8220,A,0,0,1,1,0,0,0,0,0,0,0,0
72,3,8290,A,0,0,2,1,1,0,0,0,0,0,0,0
72,3,8300,,28,346,7,5,2,0,0,0,0,0,0,0
72,3,8320,A,0,0,3,1,2,0,0,0,0,0,0,0
72,3,8350,,8,46,3,3,0,0,0,0,0,0,0,0
72,3,8360,A,0,0,1,1,0,0,0,0,0,0,0,0
72,3,8400,A,0,0,1,1,0,0,0,0,0,0,0,0
72,3,8410,A,0,0,1,1,0,0,0,0,0,0,0,0
72,3,8600,,31,404,7,4,2,1,0,0,0,0,0,0
72,3,8610,A,0,0,1,0,0,1,0,0,0,0,0,0
72,3,8660,A,0,0,4,2,2,0,0,0,0,0,0,0
72,3,8690,A,0,0,2,2,0,0,0,0,0,0,0,0
72,3,8700,,34,632,13,11,1,1,0,0,0,0,0,0
72,3,8710,B,0,0,4,2,1,1,0,0,0,0,0,0
72,3,8711,A,0,0,3,2,0,1,0,0,0,0,0,0
72,3,8713,A,0,0,1,0,1,0,0,0,0,0,0,0
72,3,8720,,6,97,6,6,0,0,0,0,0,0,0,0
72,3,8740,A,0,0,3,3,0,0,0,0,0,0,0,0
72,3,8741,A,0,0,2,2,0,0,0,0,0,0,0,0
72,3,8748,A,0,0,1,1,0,0,0,0,0,0,0,0
72,3,99--,B,0,0,35,33,1,1,0,0,0,0,0,0
72,5,----,,12258,253485,825,518,133,78,55,27,10,1,1,2
72,5,07--,A,0,0,4,3,1,0,0,0,0,0,0,0
72,5,700,A,0,0,4,3,1,0,0,0,0,0,0,0
72,5,720,A,0,0,1,1,0,0,0,0,0,0,0,0
72,5,750,A,0,0,1,0,1,0,0,0,0,0,0,0
72,5,780,A,0,0,2,2,0,0,0,0,0,0,0,0
72,5,10--,A,0,0,1,0,0,1,0,0,0,0,0,0
72,5,1400,A,0,0,1,0,0,1,0,0,0,0,0,0
72,5,1420,A,0,0,1,0,0,1,0,0,0,0,0,0
72,5,1429,A,0,0,1,0,0,1,0,0,0,0,0,0
72,5,15--,,227,3461,23,13,2,6,0,2,0,0,0,0
72,5,1500,B,0,0,9,6,1,2,0,0,0,0,0,0
72,5,1510,B,0,0,8,6,1,1,0,0,0,0,0,0
72,5,1530,A,0,0,1,0,0,1,0,0,0,0,0,0
72,5,1600,A,0,0,1,1,0,0,0,0,0,0,0,0
72,5,1620,A,0,0,1,1,0,0,0,0,0,0,0,0
72,5,1700,,186,2685,13,6,1,4,0,2,0,0,0,0
72,5,1720,A,0,0,1,0,0,1,0,0,0,0,0,0
72,5,1730,,114,1916,5,2,1,0,0,2,0,0,0,0
72,5,1740,A,0,0,1,0,0,1,0,0,0,0,0,0
72,5,1741,A,0,0,1,0,0,1,0,0,0,0,0,0
72,5,1760,A,0,0,1,0,0,1,0,0,0,0,0,0
72,5,1770,A,0,0,2,2,0,0,0,0,0,0,0,0
72,5,1790,B,0,0,3,2,0,1,0,0,0,0,0,0
72,5,1791,A,0,0,1,1,0,0,0,0,0,0,0,0
72,5,1794,A,0,0,1,0,0,1,0,0,0,0,0,0
72,5,1796,A,0,0,1,1,0,0,0,0,0,0,0,0
72,5,20--,,4979,150000,30,13,2,2,3,3,4,0,1,2
72,5,2000,,282,5715,8,4,1,0,1,1,1,0,0,0
72,5,2020,C,0,0,1,0,0,0,0,0,1,0,0,0
72,5,2026,C,0,0,1,0,0,0,0,0,1,0,0,0
72,5,2030,B,0,0,2,1,0,0,0,1,0,0,0,0
72,5,2033,A,0,0,1,1,0,0,0,0,0,0,0,0
72,5,2038,B,0,0,1,0,0,0,0,1,0,0,0,0
72,5,2050,,12,70,3,2,1,0,0,0,0,0,0,0
72,5,2051,A,0,0,2,2,0,0,0,0,0,0,0,0
72,5,2052,A,0,0,1,0,1,0,0,0,0,0,0,0
72,5,2090,B,0,0,2,1,0,0,1,0,0,0,0,0
72,5,2095,A,0,0,1,1,0,0,0,0,0,0,0,0
72,5,2099,B,0,0,1,0,0,0,1,0,0,0,0,0
72,5,2300,A,0,0,1,1,0,0,0,0,0,0,0,0
72,5,2390,A,0,0,1,1,0,0,0,0,0,0,0,0
72,5,2396,A,0,0,1,1,0,0,0,0,0,0,0,0
72,5,2400,A,0,0,2,2,0,0,0,0,0,0,0,0
72,5,2420,A,0,0,1,1,0,0,0,0,0,0,0,0
72,5,2421,A,0,0,1,1,0,0,0,0,0,0,0,0
72,5,2430,A,0,0,1,1,0,0,0,0,0,0,0,0
72,5,2434,A,0,0,1,1,0,0,0,0,0,0,0,0
72,5,2700,A,0,0,2,2,0,0,0,0,0,0,0,0
72,5,2750,A,0,0,2,2,0,0,0,0,0,0,0,0
72,5,2752,A,0,0,1,1,0,0,0,0,0,0,0,0
72,5,2759,A,0,0,1,1,0,0,0,0,0,0,0,0
72,5,2800,C,0,0,2,1,0,0,0,0,1,0,0,0
72,5,2830,C,0,0,1,0,0,0,0,0,1,0,0,0
72,5,2834,C,0,0,1,0,0,0,0,0,1,0,0,0
72,5,2890,A,0,0,1,1,0,0,0,0,0,0,0,0
72,5,2893,A,0,0,1,1,0,0,0,0,0,0,0,0
72,5,3000,B,0,0,1,0,0,0,0,1,0,0,0,0
72,5,3080,B,0,0,1,0,0,0,0,1,0,0,0,0
72,5,3089,B,0,0,1,0,0,0,0,1,0,0,0,0
72,5,3100,C,0,0,1,0,0,0,0,0,1,0,0,0
72,5,3140,C,0,0,1,0,0,0,0,0,1,0,0,0
72,5,3143,C,0,0,1,0,0,0,0,0,1,0,0,0
