fipstate,fipscty,sic,empflag,emp,ap,est,n1_4,n5_9,n10_19,n20_49,n50_99,n100_249,n250_499,n500_999,n1000
72,25,7353,,78,1535,7,1,4,0,2,0,0,0,0,0
72,25,7359,,66,849,6,2,3,0,1,0,0,0,0,0
72,25,7360,,1832,21909,9,1,1,0,0,0,5,2,0,0
72,25,7361,,856,9355,4,1,0,0,0,0,2,1,0,0
72,25,7363,,976,12554,5,0,1,0,0,0,3,1,0,0
72,25,7370,,138,2858,9,5,2,1,0,1,0,0,0,0
72,25,7371,B,0,0,2,0,1,1,0,0,0,0,0,0
72,25,7374,B,0,0,1,0,0,0,0,1,0,0,0,0
72,25,7375,A,0,0,1,1,0,0,0,0,0,0,0,0
72,25,7376,A,0,0,2,2,0,0,0,0,0,0,0,0
72,25,7378,A,0,0,1,0,1,0,0,0,0,0,0,0
72,25,7379,A,0,0,2,2,0,0,0,0,0,0,0,0
72,25,7380,,730,6200,17,6,2,3,3,0,2,1,0,0
72,25,7381,,341,3578,8,2,2,1,1,0,2,0,0,0
72,25,7382,,359,2312,4,0,0,2,1,0,0,1,0,0
72,25,7389,,30,310,5,4,0,0,1,0,0,0,0,0
72,25,7500,,340,3940,81,58,13,8,2,0,0,0,0,0
72,25,7510,,31,556,7,5,1,1,0,0,0,0,0,0
72,25,7513,A,0,0,3,2,0,1,0,0,0,0,0,0
72,25,7514,A,0,0,4,3,1,0,0,0,0,0,0,0
72,25,7520,,34,138,7,4,1,2,0,0,0,0,0,0
72,25,7530,,252,2953,63,47,10,4,2,0,0,0,0,0
72,25,7532,,63,721,11,7,2,1,1,0,0,0,0,0
72,25,7533,,22,244,4,3,0,1,0,0,0,0,0,0
72,25,7534,A,0,0,2,1,1,0,0,0,0,0,0,0
72,25,7536,A,0,0,2,2,0,0,0,0,0,0,0,0
72,25,7537,,24,329,6,3,3,0,0,0,0,0,0,0
72,25,7538,,100,1231,24,18,3,2,1,0,0,0,0,0
72,25,7539,,32,341,14,13,1,0,0,0,0,0,0,0
72,25,7540,,23,293,4,2,1,1,0,0,0,0,0,0
72,25,7542,A,0,0,2,1,0,1,0,0,0,0,0,0
72,25,7549,A,0,0,2,1,1,0,0,0,0,0,0,0
72,25,7600,,87,1336,30,23,5,2,0,0,0,0,0,0
72,25,7620,B,0,0,14,10,3,1,0,0,0,0,0,0
72,25,7622,A,0,0,2,2,0,0,0,0,0,0,0,0
72,25,7623,,5,83,3,3,0,0,0,0,0,0,0,0
72,25,7629,,40,670,9,5,3,1,0,0,0,0,0,0
72,25,7630,A,0,0,1,1,0,0,0,0,0,0,0,0
72,25,7640,A,0,0,1,1,0,0,0,0,0,0,0,0
72,25,7690,,37,546,14,11,2,1,0,0,0,0,0,0
72,25,7692,,8,79,4,4,0,0,0,0,0,0,0,0
72,25,7694,A,0,0,1,1,0,0,0,0,0,0,0,0
72,25,7699,B,0,0,9,6,2,1,0,0,0,0,0,0
72,25,7800,B,0,0,4,1,0,3,0,0,0,0,0,0
72,25,7830,A,0,0,1,0,0,1,0,0,0,0,0,0
72,25,7832,A,0,0,1,0,0,1,0,0,0,0,0,0
72,25,7840,B,0,0,3,1,0,2,0,0,0,0,0,0
72,25,7900,,85,757,17,11,3,2,1,0,0,0,0,0
72,25,7910,A,0,0,2,2,0,0,0,0,0,0,0,0
72,25,7920,A,0,0,2,1,1,0,0,0,0,0,0,0
72,25,7922,A,0,0,1,1,0,0,0,0,0,0,0,0
72,25,7929,A,0,0,1,0,1,0,0,0,0,0,0,0
72,25,7940,A,0,0,1,0,1,0,0,0,0,0,0,0
72,25,7948,A,0,0,1,0,1,0,0,0,0,0,0,0
72,25,7990,,71,586,12,8,1,2,1,0,0,0,0,0
72,25,7991,B,0,0,2,1,0,0,1,0,0,0,0,0
72,25,7993,A,0,0,1,1,0,0,0,0,0,0,0,0
72,25,7997,A,0,0,1,0,0,1,0,0,0,0,0,0
72,25,7999,,32,227,8,6,1,1,0,0,0,0,0,0
72,25,8000,,2479,38141,245,194,31,11,4,2,2,0,0,1
72,25,8010,,572,7115,156,131,16,6,1,2,0,0,0,0
72,25,8020,C,0,0,49,41,7,1,0,0,0,0,0,0
72,25,8040,A,0,0,10,9,1,0,0,0,0,0,0,0
72,25,8041,A,0,0,2,2,0,0,0,0,0,0,0,0
72,25,8042,A,0,0,1,0,1,0,0,0,0,0,0,0
72,25,8043,A,0,0,1,1,0,0,0,0,0,0,0,0
72,25,8049,A,0,0,6,6,0,0,0,0,0,0,0,0
72,25,8050,A,0,0,2,2,0,0,0,0,0,0,0,0
72,25,8060,G,0,0,3,0,1,0,0,0,1,0,0,1
72,25,8070,,194,3571,15,7,4,3,0,0,1,0,0,0
72,25,8071,C,0,0,13,5,4,3,0,0,1,0,0,0
72,25,8072,A,0,0,2,2,0,0,0,0,0,0,0,0
72,25,8080,B,0,0,4,1,1,1,1,0,0,0,0,0
72,25,8090,,81,1493,6,3,1,0,2,0,0,0,0,0
72,25,8100,,125,2121,65,58,6,1,0,0,0,0,0,0
72,25,8200,,1158,13103,29,7,5,3,8,3,2,1,0,0
72,25,8210,,679,6895,16,2,5,1,4,3,0,1,0,0
72,25,8220,,297,3656,5,1,0,0,3,0,1,0,0,0
72,25,8240,,177,2491,5,1,0,2,1,0,1,0,0,0
72,25,8290,,5,61,3,3,0,0,0,0,0,0,0,0
72,25,8300,,488,6898,42,27,5,5,3,0,2,0,0,0
72,25,8320,B,0,0,11,7,2,2,0,0,0,0,0,0
72,25,8330,C,0,0,2,1,0,0,0,0,1,0,0,0
72,25,8350,,72,620,12,9,0,2,1,0,0,0,0,0
72,25,8360,,183,2459,12,8,1,1,1,0,1,0,0,0
72,25,8390,,50,506,5,2,2,0,1,0,0,0,0,0
72,25,8600,,335,4291,25,16,4,2,2,0,1,0,0,0
72,25,8610,A,0,0,1,1,0,0,0,0,0,0,0,0
72,25,8640,B,0,0,4,2,1,0,1,0,0,0,0,0
72,25,8660,,285,3850,20,13,3,2,1,0,1,0,0,0
72,25,8700,,1193,13163,53,34,8,4,2,3,0,2,0,0
72,25,8710,,475,4990,15,10,3,1,0,0,0,1,0,0
72,25,8711,,446,4588,10,8,1,0,0,0,0,1,0,0
72,25,8712,A,0,0,1,1,0,0,0,0,0,0,0,0
72,25,8713,B,0,0,4,1,2,1,0,0,0,0,0,0
72,25,8720,,61,926,17,12,3,2,0,0,0,0,0,0
72,25,8730,,405,2067,6,3,1,0,1,0,0,1,0,0
72,25,8731,E,0,0,2,1,0,0,0,0,0,1,0,0
72,25,8733,A,0,0,2,1,1,0,0,0,0,0,0,0
72,25,8734,B,0,0,2,1,0,0,1,0,0,0,0,0
72,25,8740,,252,5180,15,9,1,1,1,3,0,0,0,0
72,25,8741,B,0,0,3,2,0,0,0,1,0,0,0,0
72,25,8742,,102,1674,4,2,0,1,0,1,0,0,0,0
72,25,8743,A,0,0,1,1,0,0,0,0,0,0,0,0
72,25,8744,B,0,0,2,1,0,0,0,1,0,0,0,0
72,25,8748,B,0,0,5,3,1,0,1,0,0,0,0,0
72,25,8900,A,0,0,2,1,0,1,0,0,0,0,0,0
72,25,899\,A,0,0,5,4,1,0,0,0,0,0,0,0
72,25,99--,,217,5285,139,126,8,3,2,0,0,0,0,0
72,27,----,,1898,23731,233,174,34,11,9,4,0,0,1,0
72,27,07--,A,0,0,1,1,0,0,0,0,0,0,0,0
72,27,700,A,0,0,1,1,0,0,0,0,0,0,0,0
72,27,780,A,0,0,1,1,0,0,0,0,0,0,0,0
72,27,15--,,160,1572,20,14,4,0,1,1,0,0,0,0
72,27,1500,,148,1452,15,10,3,0,1,1,0,0,0,0
72,27,1510,,148,1452,15,10,3,0,1,1,0,0,0,0
72,27,1700,,12,120,5,4,1,0,0,0,0,0,0,0
72,27,1730,A,0,0,2,1,1,0,0,0,0,0,0,0
72,27,1790,A,0,0,3,3,0,0,0,0,0,0,0,0
72,27,1791,A,0,0,1,1,0,0,0,0,0,0,0,0
72,27,1799,A,0,0,2,2,0,0,0,0,0,0,0,0
72,27,20--,F,0,0,8,3,1,1,2,0,0,0,1,0
72,27,2300,B,0,0,1,0,0,0,1,0,0,0,0,0
72,27,2320,B,0,0,1,0,0,0,1,0,0,0,0,0
72,27,2322,B,0,0,1,0,0,0,1,0,0,0,0,0
72,27,2400,A,0,0,2,1,0,1,0,0,0,0,0,0
72,27,2410,A,0,0,1,1,0,0,0,0,0,0,0,0
72,27,2430,A,0,0,1,0,0,1,0,0,0,0,0,0
72,27,2434,A,0,0,1,0,0,1,0,0,0,0,0,0
72,27,2500,B,0,0,1,0,0,0,1,0,0,0,0,0
72,27,2510,B,0,0,1,0,0,0,1,0,0,0,0,0
72,27,2511,B,0,0,1,0,0,0,1,0,0,0,0,0
72,27,3100,F,0,0,1,0,0,0,0,0,0,0,1,0
72,27,3140,F,0,0,1,0,0,0,0,0,0,0,1,0
72,27,3143,F,0,0,1,0,0,0,0,0,0,0,1,0
72,27,3400,A,0,0,1,1,0,0,0,0,0,0,0,0
72,27,3440,A,0,0,1,1,0,0,0,0,0,0,0,0
72,27,3442,A,0,0,1,1,0,0,0,0,0,0,0,0
72,27,3600,A,0,0,1,0,1,0,0,0,0,0,0,0
72,27,3690,A,0,0,1,0,1,0,0,0,0,0,0,0
72,27,3691,A,0,0,1,0,1,0,0,0,0,0,0,0
72,27,3900,A,0,0,1,1,0,0,0,0,0,0,0,0
72,27,3990,A,0,0,1,1,0,0,0,0,0,0,0,0
72,27,3993,A,0,0,1,1,0,0,0,0,0,0,0,0
72,27,40--,,84,979,10,8,1,0,0,1,0,0,0,0
72,27,4100,A,0,0,2,2,0,0,0,0,0,0,0,0
72,27,4110,A,0,0,1,1,0,0,0,0,0,0,0,0
72,27,4119,A,0,0,1,1,0,0,0,0,0,0,0,0
72,27,4130,A,0,0,1,1,0,0,0,0,0,0,0,0
72,27,4200,,5,48,4,4,0,0,0,0,0,0,0,0
72,27,4210,,5,48,4,4,0,0,0,0,0,0,0,0
72,27,4700,A,0,0,1,1,0,0,0,0,0,0,0,0
72,27,4730,A,0,0,1,1,0,0,0,0,0,0,0,0
72,27,4800,,74,909,3,1,1,0,0,1,0,0,0,0
72,27,4830,,74,909,3,1,1,0,0,1,0,0,0,0
72,27,50--,,75,814,17,14,2,0,1,0,0,0,0,0
72,27,5000,,19,195,6,5,1,0,0,0,0,0,0,0
72,27,5010,A,0,0,1,1,0,0,0,0,0,0,0,0
72,27,5012,A,0,0,1,1,0,0,0,0,0,0,0,0
72,27,5020,A,0,0,1,1,0,0,0,0,0,0,0,0
72,27,5021,A,0,0,1,1,0,0,0,0,0,0,0,0
72,27,5040,A,0,0,1,1,0,0,0,0,0,0,0,0
72,27,5044,A,0,0,1,1,0,0,0,0,0,0,0,0
72,27,5080,A,0,0,1,0,1,0,0,0,0,0,0,0
72,27,5087,A,0,0,1,0,1,0,0,0,0,0,0,0
72,27,5090,A,0,0,2,2,0,0,0,0,0,0,0,0
72,27,5091,A,0,0,1,1,0,0,0,0,0,0,0,0
72,27,5099,A,0,0,1,1,0,0,0,0,0,0,0,0
72,27,5100,,56,619,11,9,1,0,1,0,0,0,0,0
72,27,5140,B,0,0,1,0,0,0,1,0,0,0,0,0
72,27,5141,B,0,0,1,0,0,0,1,0,0,0,0,0
72,27,5150,A,0,0,1,0,1,0,0,0,0,0,0,0
72,27,5154,A,0,0,1,0,1,0,0,0,0,0,0,0
72,27,5170,A,0,0,2,2,0,0,0,0,0,0,0,0
72,27,5171,A,0,0,1,1,0,0,0,0,0,0,0,0
72,27,5172,A,0,0,1,1,0,0,0,0,0,0,0,0
72,27,5190,A,0,0,7,7,0,0,0,0,0,0,0,0
72,27,5191,A,0,0,4,4,0,0,0,0,0,0,0,0
72,27,5192,A,0,0,1,1,0,0,0,0,0,0,0,0
72,27,5199,A,0,0,2,2,0,0,0,0,0,0,0,0
72,27,52--,,437,3866,85,58,17,8,1,1,0,0,0,0
72,27,5200,,15,74,4,3,0,1,0,0,0,0,0,0
72,27,5210,A,0,0,1,0,0,1,0,0,0,0,0,0
72,27,5230,A,0,0,2,2,0,0,0,0,0,0,0,0
72,27,5250,A,0,0,1,1,0,0,0,0,0,0,0,0
72,27,5300,A,0,0,3,2,1,0,0,0,0,0,0,0
72,27,5390,A,0,0,3,2,1,0,0,0,0,0,0,0
72,27,5400,,193,1747,16,7,5,2,1,1,0,0,0,0
72,27,5410,,144,1329,8,4,1,1,1,1,0,0,0,0
72,27,5460,B,0,0,7,3,3,1,0,0,0,0,0,0
72,27,5490,A,0,0,1,0,1,0,0,0,0,0,0,0
72,27,5500,,82,673,24,19,2,3,0,0,0,0,0,0
72,27,5510,A,0,0,1,1,0,0,0,0,0,0,0,0
72,27,5520,A,0,0,4,3,0,1,0,0,0,0,0,0
72,27,5530,,22,187,8,7,1,0,0,0,0,0,0,0
72,27,5540,,43,331,11,8,1,2,0,0,0,0,0,0
72,27,5600,A,0,0,3,1,2,0,0,0,0,0,0,0
72,27,5650,A,0,0,2,0,2,0,0,0,0,0,0,0
72,27,5660,A,0,0,1,1,0,0,0,0,0,0,0,0
72,27,5700,,10,84,3,2,1,0,0,0,0,0,0,0
72,27,5710,A,0,0,2,1,1,0,0,0,0,0,0,0
72,27,5712,A,0,0,2,1,1,0,0,0,0,0,0,0
72,27,5730,A,0,0,1,1,0,0,0,0,0,0,0,0
72,27,5731,A,0,0,1,1,0,0,0,0,0,0,0,0
72,27,5800,,65,365,17,13,2,2,0,0,0,0,0,0
72,27,5812,B,0,0,15,12,1,2,0,0,0,0,0,0
72,27,5813,A,0,0,2,1,1,0,0,0,0,0,0,0
72,27,5900,,51,637,15,11,4,0,0,0,0,0,0,0
72,27,5910,,37,394,8,5,3,0,0,0,0,0,0,0
72,27,5920,A,0,0,1,1,0,0,0,0,0,0,0,0
72,27,5940,A,0,0,2,2,0,0,0,0,0,0,0,0
72,27,5942,A,0,0,1,1,0,0,0,0,0,0,0,0
72,27,5944,A,0,0,1,1,0,0,0,0,0,0,0,0
72,27,5980,A,0,0,1,1,0,0,0,0,0,0,0,0
72,27,5984,A,0,0,1,1,0,0,0,0,0,0,0,0
72,27,5990,A,0,0,3,2,1,0,0,0,0,0,0,0
72,27,5992,A,0,0,1,1,0,0,0,0,0,0,0,0
72,27,5999,A,0,0,2,1,1,0,0,0,0,0,0,0
72,27,60--,,87,1595,8,3,2,2,1,0,0,0,0,0
72,27,6000,A,0,0,1,0,1,0,0,0,0,0,0,0
72,27,6020,A,0,0,1,0,1,0,0,0,0,0,0,0
72,27,6100,,66,1189,3,0,1,1,1,0,0,0,0,0
72,27,6140,,66,1189,3,0,1,1,1,0,0,0,0,0
72,27,6200,A,0,0,1,1,0,0,0,0,0,0,0,0
72,27,6210,A,0,0,1,1,0,0,0,0,0,0,0,0
72,27,6500,A,0,0,3,2,0,1,0,0,0,0,0,0
72,27,6530,A,0,0,3,2,0,1,0,0,0,0,0,0
72,27,70--,,284,2918,70,60,7,0,2,1,0,0,0,0
72,27,7200,A,0,0,6,5,1,0,0,0,0,0,0,0
72,27,7210,A,0,0,2,2,0,0,0,0,0,0,0,0
72,27,7215,A,0,0,1,1,0,0,0,0,0,0,0,0
72,27,7219,A,0,0,1,1,0,0,0,0,0,0,0,0
72,27,7240,A,0,0,1,1,0,0,0,0,0,0,0,0
72,27,7260,A,0,0,2,1,1,0,0,0,0,0,0,0
72,27,7290,A,0,0,1,1,0,0,0,0,0,0,0,0
72,27,7291,A,0,0,1,1,0,0,0,0,0,0,0,0
72,27,7300,,14,110,5,4,1,0,0,0,0,0,0,0
72,27,7330,A,0,0,2,2,0,0,0,0,0,0,0,0
72,27,7334,A,0,0,1,1,0,0,0,0,0,0,0,0
72,27,7338,A,0,0,1,1,0,0,0,0,0,0,0,0
72,27,7350,A,0,0,2,1,1,0,0,0,0,0,0,0
72,27,7353,A,0,0,1,0,1,0,0,0,0,0,0,0
72,27,7359,A,0,0,1,1,0,0,0,0,0,0,0,0
72,27,7380,A,0,0,1,1,0,0,0,0,0,0,0,0
72,27,7382,A,0,0,1,1,0,0,0,0,0,0,0,0
72,27,7500,,15,145,10,10,0,0,0,0,0,0,0,0
72,27,7510,A,0,0,1,1,0,0,0,0,0,0,0,0
72,27,7515,A,0,0,1,1,0,0,0,0,0,0,0,0
72,27,7530,A,0,0,8,8,0,0,0,0,0,0,0,0
72,27,7534,A,0,0,2,2,0,0,0,0,0,0,0,0
72,27,7536,A,0,0,1,1,0,0,0,0,0,0,0,0
72,27,7538,A,0,0,2,2,0,0,0,0,0,0,0,0
72,27,7539,,4,36,3,3,0,0,0,0,0,0,0,0
72,27,7540,A,0,0,1,1,0,0,0,0,0,0,0,0
72,27,7542,A,0,0,1,1,0,0,0,0,0,0,0,0
72,27,7600,A,0,0,1,1,0,0,0,0,0,0,0,0
72,27,7640,A,0,0,1,1,0,0,0,0,0,0,0,0
72,27,7800,A,0,0,1,1,0,0,0,0,0,0,0,0
72,27,7840,A,0,0,1,1,0,0,0,0,0,0,0,0
72,27,8000,,89,1182,21,17,3,0,1,0,0,0,0,0
72,27,8010,A,0,0,9,9,0,0,0,0,0,0,0,0
72,27,8020,,15,129,5,4,1,0,0,0,0,0,0,0
72,27,8040,A,0,0,1,0,1,0,0,0,0,0,0,0
72,27,8049,A,0,0,1,0,1,0,0,0,0,0,0,0
72,27,8070,A,0,0,5,4,1,0,0,0,0,0,0,0
72,27,8071,A,0,0,5,4,1,0,0,0,0,0,0,0
72,27,8090,B,0,0,1,0,0,0,1,0,0,0,0,0
72,27,8100,,13,151,9,9,0,0,0,0,0,0,0,0
72,27,8200,A,0,0,1,0,1,0,0,0,0,0,0,0
72,27,8210,A,0,0,1,0,1,0,0,0,0,0,0,0
72,27,8300,,29,247,4,3,0,0,1,0,0,0,0,0
72,27,8320,A,0,0,1,1,0,0,0,0,0,0,0,0
72,27,8350,A,0,0,1,1,0,0,0,0,0,0,0,0
72,27,8360,B,0,0,2,1,0,0,1,0,0,0,0,0
72,27,8600,B,0,0,6,5,0,0,0,1,0,0,0,0
72,27,8610,A,0,0,1,1,0,0,0,0,0,0,0,0
72,27,8660,B,0,0,5,4,0,0,0,1,0,0,0,0
72,27,8700,,16,98,6,5,1,0,0,0,0,0,0,0
72,27,8710,,10,62,3,2,1,0,0,0,0,0,0,0
72,27,8711,A,0,0,2,2,0,0,0,0,0,0,0,0
72,27,8713,A,0,0,1,0,1,0,0,0,0,0,0,0
72,27,8720,A,0,0,2,2,0,0,0,0,0,0,0,0
72,27,8730,A,0,0,1,1,0,0,0,0,0,0,0,0
72,27,8734,A,0,0,1,1,0,0,0,0,0,0,0,0
72,27,99--,B,0,0,14,13,0,0,1,0,0,0,0,0
72,29,----,,2993,46182,249,134,50,33,19,6,7,0,0,0
72,29,07--,,21,283,6,5,0,1,0,0,0,0,0,0
72,29,700,,21,283,6,5,0,1,0,0,0,0,0,0
72,29,740,A,0,0,1,0,0,1,0,0,0,0,0,0
72,29,750,,2,24,3,3,0,0,0,0,0,0,0,0
72,29,780,A,0,0,2,2,0,0,0,0,0,0,0,0
72,29,15--,,168,1323,10,5,1,2,1,0,1,0,0,0
72,29,1500,A,0,0,1,1,0,0,0,0,0,0,0,0
72,29,1510,A,0,0,1,1,0,0,0,0,0,0,0,0
72,29,1600,C,0,0,2,1,0,0,0,0,1,0,0,0
72,29,1610,C,0,0,2,1,0,0,0,0,1,0,0,0
72,29,1700,B,0,0,7,3,1,2,1,0,0,0,0,0
72,29,1710,,33,229,3,1,1,0,1,0,0,0,0,0
72,29,1730,A,0,0,2,1,0,1,0,0,0,0,0,0
72,29,1760,A,0,0,1,0,0,1,0,0,0,0,0,0
72,29,1790,A,0,0,1,1,0,0,0,0,0,0,0,0
72,29,1794,A,0,0,1,1,0,0,0,0,0,0,0,0
72,29,20--,,1165,21129,27,2,6,4,7,4,4,0,0,0
72,29,2000,,193,3654,5,0,2,0,2,0,1,0,0,0
72,29,2030,B,0,0,1,0,0,0,1,0,0,0,0,0
72,29,2033,B,0,0,1,0,0,0,1,0,0,0,0,0
72,29,2040,C,0,0,2,0,1,0,0,0,1,0,0,0
72,29,2045,C,0,0,1,0,0,0,0,0,1,0,0,0
72,29,2048,A,0,0,1,0,1,0,0,0,0,0,0,0
72,29,2050,A,0,0,1,0,1,0,0,0,0,0,0,0
72,29,2051,A,0,0,1,0,1,0,0,0,0,0,0,0
72,29,2080,B,0,0,1,0,0,0,1,0,0,0,0,0
72,29,2087,B,0,0,1,0,0,0,1,0,0,0,0,0
72,29,2100,A,0,0,1,1,0,0,0,0,0,0,0,0
72,29,2120,A,0,0,1,1,0,0,0,0,0,0,0,0
72,29,2200,A,0,0,1,1,0,0,0,0,0,0,0,0
72,29,2260,A,0,0,1,1,0,0,0,0,0,0,0,0
72,29,2262,A,0,0,1,1,0,0,0,0,0,0,0,0
72,29,2300,B,0,0,1,0,0,0,0,1,0,0,0,0
72,29,2320,B,0,0,1,0,0,0,0,1,0,0,0,0
72,29,2329,B,0,0,1,0,0,0,0,1,0,0,0,0
72,29,2400,C,0,0,3,0,1,0,1,0,1,0,0,0
72,29,2430,C,0,0,3,0,1,0,1,0,1,0,0,0
72,29,2431,A,0,0,1,0,1,0,0,0,0,0,0,0
72,29,2434,C,0,0,2,0,0,0,1,0,1,0,0,0
72,29,2500,A,0,0,1,0,1,0,0,0,0,0,0,0
72,29,2540,A,0,0,1,0,1,0,0,0,0,0,0,0
72,29,2541,A,0,0,1,0,1,0,0,0,0,0,0,0
72,29,2700,A,0,0,1,0,0,1,0,0,0,0,0,0
72,29,2710,A,0,0,1,0,0,1,0,0,0,0,0,0
72,29,2800,E,0,0,2,0,0,0,0,1,1,0,0,0
72,29,2830,E,0,0,2,0,0,0,0,1,1,0,0,0
72,29,2834,E,0,0,2,0,0,0,0,1,1,0,0,0
72,29,2900,C,0,0,1,0,0,0,0,0,1,0,0,0
72,29,2950,C,0,0,1,0,0,0,0,0,1,0,0,0
72,29,2951,C,0,0,1,0,0,0,0,0,1,0,0,0
72,29,3000,B,0,0,2,0,0,0,1,1,0,0,0,0
72,29,3010,B,0,0,1,0,0,0,1,0,0,0,0,0
72,29,3080,B,0,0,1,0,0,0,0,1,0,0,0,0
72,29,3089,B,0,0,1,0,0,0,0,1,0,0,0,0
72,29,3100,A,0,0,1,0,0,1,0,0,0,0,0,0
72,29,3170,A,0,0,1,0,0,1,0,0,0,0,0,0
72,29,3172,A,0,0,1,0,0,1,0,0,0,0,0,0
72,29,3200,A,0,0,1,0,1,0,0,0,0,0,0,0
72,29,3270,A,0,0,1,0,1,0,0,0,0,0,0,0
72,29,3273,A,0,0,1,0,1,0,0,0,0,0,0,0
72,29,3300,B,0,0,1,0,0,0,1,0,0,0,0,0
72,29,3390,B,0,0,1,0,0,0,1,0,0,0,0,0
72,29,3399,B,0,0,1,0,0,0,1,0,0,0,0,0
72,29,3400,A,0,0,1,0,0,1,0,0,0,0,0,0
72,29,3450,A,0,0,1,0,0,1,0,0,0,0,0,0
72,29,3452,A,0,0,1,0,0,1,0,0,0,0,0,0
72,29,3600,B,0,0,3,0,1,0,1,1,0,0,0,0
72,29,3610,B,0,0,2,0,0,0,1,1,0,0,0,0
72,29,3613,B,0,0,2,0,0,0,1,1,0,0,0,0
72,29,3650,A,0,0,1,0,1,0,0,0,0,0,0,0
72,29,3652,A,0,0,1,0,1,0,0,0,0,0,0,0
72,29,3900,B,0,0,2,0,0,1,1,0,0,0,0,0
72,29,3990,B,0,0,2,0,0,1,1,0,0,0,0,0
72,29,3999,B,0,0,2,0,0,1,1,0,0,0,0,0
72,29,40--,,51,686,7,2,3,2,0,0,0,0,0,0
72,29,4100,A,0,0,1,0,1,0,0,0,0,0,0,0
72,29,4150,A,0,0,1,0,1,0,0,0,0,0,0,0
72,29,4200,A,0,0,3,1,2,0,0,0,0,0,0,0
72,29,4210,A,0,0,3,1,2,0,0,0,0,0,0,0
72,29,4700,A,0,0,1,1,0,0,0,0,0,0,0,0
72,29,4720,A,0,0,1,1,0,0,0,0,0,0,0,0
72,29,4724,A,0,0,1,1,0,0,0,0,0,0,0,0
72,29,4800,B,0,0,2,0,0,2,0,0,0,0,0,0
72,29,4810,A,0,0,1,0,0,1,0,0,0,0,0,0
72,29,4813,A,0,0,1,0,0,1,0,0,0,0,0,0
72,29,4830,A,0,0,1,0,0,1,0,0,0,0,0,0
72,29,50--,,34,736,6,3,2,1,0,0,0,0,0,0
72,29,5000,A,0,0,3,2,0,1,0,0,0,0,0,0
72,29,5030,A,0,0,1,1,0,0,0,0,0,0,0,0
72,29,5031,A,0,0,1,1,0,0,0,0,0,0,0,0
72,29,5070,A,0,0,2,1,0,1,0,0,0,0,0,0
72,29,5072,A,0,0,1,0,0,1,0,0,0,0,0,0
72,29,5074,A,0,0,1,1,0,0,0,0,0,0,0,0
72,29,5100,A,0,0,3,1,2,0,0,0,0,0,0,0
72,29,5140,A,0,0,1,0,1,0,0,0,0,0,0,0
72,29,5149,A,0,0,1,0,1,0,0,0,0,0,0,0
72,29,5170,A,0,0,1,0,1,0,0,0,0,0,0,0
72,29,5172,A,0,0,1,0,1,0,0,0,0,0,0,0
72,29,5190,A,0,0,1,1,0,0,0,0,0,0,0,0
72,29,5199,A,0,0,1,1,0,0,0,0,0,0,0,0
72,29,52--,,954,14799,87,47,22,9,6,1,2,0,0,0
72,29,5200,A,0,0,4,2,2,0,0,0,0,0,0,0
72,29,5210,A,0,0,1,1,0,0,0,0,0,0,0,0
72,29,5250,A,0,0,3,1,2,0,0,0,0,0,0,0
72,29,5400,,164,1198,16,11,4,0,0,0,1,0,0,0
72,29,5410,,143,1086,7,3,3,0,0,0,1,0,0,0
72,29,5420,A,0,0,1,1,0,0,0,0,0,0,0,0
72,29,5430,A,0,0,1,1,0,0,0,0,0,0,0,0
72,29,5450,A,0,0,1,1,0,0,0,0,0,0,0,0
72,29,5460,,13,48,6,5,1,0,0,0,0,0,0,0
72,29,5500,,103,1212,14,4,7,2,1,0,0,0,0,0
72,29,5510,B,0,0,2,0,1,0,1,0,0,0,0,0
72,29,5530,B,0,0,5,2,2,1,0,0,0,0,0,0
72,29,5540,,37,400,7,2,4,1,0,0,0,0,0,0
72,29,5600,B,0,0,9,6,2,1,0,0,0,0,0,0
72,29,5610,A,0,0,2,2,0,0,0,0,0,0,0,0
72,29,5620,B,0,0,4,2,1,1,0,0,0,0,0,0
72,29,5650,A,0,0,1,0,1,0,0,0,0,0,0,0
72,29,5660,A,0,0,1,1,0,0,0,0,0,0,0,0
72,29,5690,A,0,0,1,1,0,0,0,0,0,0,0,0
72,29,5700,B,0,0,2,1,0,0,1,0,0,0,0,0
72,29,5710,B,0,0,1,0,0,0,1,0,0,0,0,0
72,29,5719,B,0,0,1,0,0,0,1,0,0,0,0,0
72,29,5720,A,0,0,1,1,0,0,0,0,0,0,0,0
72,29,5800,,168,1486,19,9,4,4,2,0,0,0,0,0
72,29,5812,,165,1457,16,6,4,4,2,0,0,0,0,0
72,29,5813,,3,29,3,3,0,0,0,0,0,0,0,0
72,29,5900,,141,2931,20,14,3,2,0,1,0,0,0,0
72,29,5910,,128,2219,10,4,3,2,0,1,0,0,0,0
72,29,5920,A,0,0,1,1,0,0,0,0,0,0,0,0
72,29,5940,,11,671,7,7,0,0,0,0,0,0,0,0
72,29,5941,A,0,0,2,2,0,0,0,0,0,0,0,0
72,29,5944,A,0,0,2,2,0,0,0,0,0,0,0,0
72,29,5945,A,0,0,1,1,0,0,0,0,0,0,0,0
72,29,5946,A,0,0,1,1,0,0,0,0,0,0,0,0
72,29,5949,A,0,0,1,1,0,0,0,0,0,0,0,0
72,29,5980,A,0,0,1,1,0,0,0,0,0,0,0,0
