fipstate,fipscty,naics,empflag,emp,qp1,ap,est,n1_4,n5_9,n10_19,n20_49,n50_99,n100_249,n250_499,n500_999,n1000
72,001,------,,741,1975,8358,124,87,21,7,8,0,1,0,0,0
72,001,23----,,82,263,909,6,3,1,0,2,0,0,0,0,0
72,001,236///,B,0,0,0,2,1,0,0,1,0,0,0,0,0
72,001,237///,A,0,0,0,2,2,0,0,0,0,0,0,0,0
72,001,238///,B,0,0,0,2,0,1,0,1,0,0,0,0,0
72,001,31----,C,0,0,0,14,10,1,1,1,0,1,0,0,0
72,001,311///,B,0,0,0,6,4,1,1,0,0,0,0,0,0
72,001,315///,C,0,0,0,1,0,0,0,0,0,1,0,0,0
72,001,327///,B,0,0,0,3,2,0,0,1,0,0,0,0,0
72,001,332///,A,0,0,0,2,2,0,0,0,0,0,0,0,0
72,001,334///,A,0,0,0,1,1,0,0,0,0,0,0,0,0
72,001,337///,A,0,0,0,1,1,0,0,0,0,0,0,0,0
72,001,42----,A,0,0,0,1,1,0,0,0,0,0,0,0,0
72,001,424///,A,0,0,0,1,1,0,0,0,0,0,0,0,0
72,001,44----,,144,309,1272,36,27,5,4,0,0,0,0,0,0
72,001,441///,A,0,0,0,2,1,1,0,0,0,0,0,0,0
72,001,442///,,14,32,129,3,2,1,0,0,0,0,0,0,0
72,001,444///,,7,15,61,5,5,0,0,0,0,0,0,0,0
72,001,445///,B,0,0,0,6,4,0,2,0,0,0,0,0,0
72,001,446///,,15,39,168,3,1,2,0,0,0,0,0,0,0
72,001,447///,,12,25,97,5,5,0,0,0,0,0,0,0,0
72,001,448///,,13,34,152,6,5,1,0,0,0,0,0,0,0
72,001,452///,B,0,0,0,2,0,0,2,0,0,0,0,0,0
72,001,453///,A,0,0,0,1,1,0,0,0,0,0,0,0,0
72,001,454///,,7,19,73,3,3,0,0,0,0,0,0,0,0
72,001,48----,A,0,0,0,2,2,0,0,0,0,0,0,0,0
72,001,485///,A,0,0,0,2,2,0,0,0,0,0,0,0,0
72,001,52----,B,0,0,0,3,0,2,0,1,0,0,0,0,0
72,001,522///,B,0,0,0,3,0,2,0,1,0,0,0,0,0
72,001,53----,,13,41,179,4,2,2,0,0,0,0,0,0,0
72,001,531///,A,0,0,0,2,0,2,0,0,0,0,0,0,0
72,001,532///,A,0,0,0,2,2,0,0,0,0,0,0,0,0
72,001,54----,,16,49,158,7,7,0,0,0,0,0,0,0,0
72,001,541///,,16,49,158,7,7,0,0,0,0,0,0,0,0
72,001,56----,A,0,0,0,2,2,0,0,0,0,0,0,0,0
72,001,561///,A,0,0,0,2,2,0,0,0,0,0,0,0,0
72,001,61----,B,0,0,0,1,0,0,0,1,0,0,0,0,0
72,001,611///,B,0,0,0,1,0,0,0,1,0,0,0,0,0
72,001,62----,,108,365,1608,20,11,5,2,2,0,0,0,0,0
72,001,621///,B,0,0,0,16,11,3,0,2,0,0,0,0,0
72,001,623///,A,0,0,0,1,0,1,0,0,0,0,0,0,0
72,001,624///,B,0,0,0,3,0,1,2,0,0,0,0,0,0
72,001,72----,,65,142,603,15,11,3,0,1,0,0,0,0,0
72,001,721///,A,0,0,0,1,1,0,0,0,0,0,0,0,0
72,001,722///,B,0,0,0,14,10,3,0,1,0,0,0,0,0
72,001,81----,A,0,0,0,8,6,2,0,0,0,0,0,0,0
72,001,811///,A,0,0,0,1,1,0,0,0,0,0,0,0,0
72,001,812///,A,0,0,0,2,2,0,0,0,0,0,0,0,0
72,001,813///,A,0,0,0,5,3,2,0,0,0,0,0,0,0
72,001,99----,,6,9,41,5,5,0,0,0,0,0,0,0,0
72,003,------,,3578,12185,55344,421,295,59,29,29,6,2,0,1,0
72,003,21----,B,0,0,0,2,1,0,0,1,0,0,0,0,0
72,003,212///,B,0,0,0,2,1,0,0,1,0,0,0,0,0
72,003,23----,,573,1527,8041,34,15,8,4,4,2,1,0,0,0
72,003,236///,,406,989,5375,20,8,4,4,1,2,1,0,0,0
72,003,237///,B,0,0,0,3,1,0,0,2,0,0,0,0,0
72,003,238///,B,0,0,0,11,6,4,0,1,0,0,0,0,0
72,003,31----,,1136,4997,24291,35,19,3,8,4,0,0,0,1,0
72,003,311///,B,0,0,0,13,7,2,3,1,0,0,0,0,0
72,003,315///,A,0,0,0,1,0,0,1,0,0,0,0,0,0
72,003,321///,A,0,0,0,2,1,1,0,0,0,0,0,0,0
72,003,322///,B,0,0,0,1,0,0,0,1,0,0,0,0,0
72,003,323///,A,0,0,0,1,1,0,0,0,0,0,0,0,0
72,003,327///,B,0,0,0,2,0,0,1,1,0,0,0,0,0
72,003,332///,B,0,0,0,7,5,0,2,0,0,0,0,0,0
72,003,334///,F,0,0,0,1,0,0,0,0,0,0,0,1,0
72,003,337///,B,0,0,0,7,5,0,1,1,0,0,0,0,0
72,003,42----,,50,148,635,5,2,1,1,1,0,0,0,0,0
72,003,423///,B,0,0,0,3,1,0,1,1,0,0,0,0,0
72,003,424///,A,0,0,0,2,1,1,0,0,0,0,0,0,0
72,003,44----,,708,1879,8076,131,99,18,3,8,3,0,0,0,0
72,003,441///,,48,140,613,29,27,2,0,0,0,0,0,0,0
72,003,442///,,14,37,160,3,2,0,1,0,0,0,0,0,0
72,003,443///,,9,24,101,6,6,0,0,0,0,0,0,0,0
72,003,444///,,94,282,1216,17,13,2,0,2,0,0,0,0,0
72,003,445///,,243,601,2581,13,9,0,0,1,3,0,0,0,0
72,003,446///,,85,244,1036,13,7,3,2,1,0,0,0,0,0
72,003,447///,,59,123,574,13,8,4,0,1,0,0,0,0,0
72,003,448///,,48,111,487,20,16,4,0,0,0,0,0,0,0
72,003,451///,A,0,0,0,2,2,0,0,0,0,0,0,0,0
72,003,452///,,52,126,507,5,3,0,0,2,0,0,0,0,0
72,003,453///,B,0,0,0,8,5,3,0,0,0,0,0,0,0
72,003,454///,B,0,0,0,2,1,0,0,1,0,0,0,0,0
72,003,48----,A,0,0,0,4,2,1,1,0,0,0,0,0,0
72,003,484///,A,0,0,0,3,1,1,1,0,0,0,0,0,0
72,003,488///,A,0,0,0,1,1,0,0,0,0,0,0,0,0
72,003,51----,A,0,0,0,5,4,0,1,0,0,0,0,0,0
72,003,511///,A,0,0,0,1,1,0,0,0,0,0,0,0,0
72,003,515///,A,0,0,0,1,0,0,1,0,0,0,0,0,0
72,003,517///,A,0,0,0,1,1,0,0,0,0,0,0,0,0
72,003,518///,A,0,0,0,1,1,0,0,0,0,0,0,0,0
72,003,519///,A,0,0,0,1,1,0,0,0,0,0,0,0,0
72,003,52----,,85,499,1851,8,2,3,2,1,0,0,0,0,0
72,003,522///,B,0,0,0,5,0,2,2,1,0,0,0,0,0
72,003,523///,A,0,0,0,2,1,1,0,0,0,0,0,0,0
72,003,524///,A,0,0,0,1,1,0,0,0,0,0,0,0,0
72,003,53----,A,0,0,0,7,6,1,0,0,0,0,0,0,0
72,003,531///,A,0,0,0,2,1,1,0,0,0,0,0,0,0
72,003,532///,,8,33,147,5,5,0,0,0,0,0,0,0,0
72,003,54----,B,0,0,0,19,17,1,1,0,0,0,0,0,0
72,003,541///,B,0,0,0,19,17,1,1,0,0,0,0,0,0
72,003,56----,,190,912,3237,12,9,0,1,1,0,1,0,0,0
72,003,561///,,190,912,3237,12,9,0,1,1,0,1,0,0,0
72,003,61----,,65,173,633,7,3,2,0,2,0,0,0,0,0
72,003,611///,,65,173,633,7,3,2,0,2,0,0,0,0,0
72,003,62----,,233,742,3253,49,37,7,2,2,1,0,0,0,0
72,003,621///,,173,533,2437,39,31,5,1,1,1,0,0,0,0
72,003,623///,B,0,0,0,5,3,1,0,1,0,0,0,0,0
72,003,624///,B,0,0,0,5,3,1,1,0,0,0,0,0,0
72,003,71----,A,0,0,0,1,1,0,0,0,0,0,0,0,0
72,003,712///,A,0,0,0,1,1,0,0,0,0,0,0,0,0
72,003,72----,,254,484,2052,45,31,7,3,4,0,0,0,0,0
72,003,721///,,18,53,238,4,2,1,1,0,0,0,0,0,0
72,003,722///,,236,431,1814,41,29,6,2,4,0,0,0,0,0
72,003,81----,,96,217,868,29,22,5,1,1,0,0,0,0,0
72,003,811///,,28,56,245,16,14,2,0,0,0,0,0,0,0
72,003,812///,,29,65,241,6,3,2,1,0,0,0,0,0,0
72,003,813///,,39,96,382,7,5,1,0,1,0,0,0,0,0
72,003,99----,,56,107,446,28,25,2,1,0,0,0,0,0,0
72,005,------,,11759,61052,262615,815,523,123,71,56,25,13,2,0,2
72,005,21----,A,0,0,0,1,0,1,0,0,0,0,0,0,0
72,005,212///,A,0,0,0,1,0,1,0,0,0,0,0,0,0
72,005,23----,,162,476,2150,28,19,5,1,3,0,0,0,0,0
72,005,236///,,73,196,1155,15,12,1,0,2,0,0,0,0,0
72,005,237///,,7,18,46,3,2,1,0,0,0,0,0,0,0
72,005,238///,,82,262,949,10,5,3,1,1,0,0,0,0,0
72,005,31----,,4307,35357,151902,40,21,7,2,2,1,4,1,0,2
72,005,311///,,150,461,2004,14,9,4,0,0,0,1,0,0,0
72,005,316///,C,0,0,0,1,0,0,0,0,0,1,0,0,0
72,005,321///,A,0,0,0,1,1,0,0,0,0,0,0,0,0
72,005,323///,A,0,0,0,2,2,0,0,0,0,0,0,0,0
72,005,325///,C,0,0,0,1,0,0,0,0,0,1,0,0,0
72,005,326///,A,0,0,0,1,0,1,0,0,0,0,0,0,0
72,005,327///,B,0,0,0,2,0,1,1,0,0,0,0,0,0
72,005,332///,,51,175,824,6,4,1,0,1,0,0,0,0,0
72,005,333///,B,0,0,0,1,0,0,0,0,1,0,0,0,0
72,005,334///,H,0,0,0,6,0,0,1,1,0,1,1,0,2
72,005,337///,A,0,0,0,3,3,0,0,0,0,0,0,0,0
72,005,339///,A,0,0,0,2,2,0,0,0,0,0,0,0,0
72,005,42----,,223,1230,5044,29,19,5,3,1,1,0,0,0,0
72,005,423///,,131,744,2778,17,11,3,2,0,1,0,0,0,0
72,005,424///,B,0,0,0,11,8,2,0,1,0,0,0,0,0
72,005,425///,A,0,0,0,1,0,0,1,0,0,0,0,0,0
72,005,44----,,2039,5361,22690,217,137,36,18,16,8,2,0,0,0
72,005,441///,,218,775,3294,27,20,2,1,3,1,0,0,0,0
72,005,442///,,97,279,1053,7,3,1,1,2,0,0,0,0,0
72,005,443///,B,0,0,0,7,5,1,0,1,0,0,0,0,0
72,005,444///,,178,489,2032,24,19,0,2,3,0,0,0,0,0
72,005,445///,,496,1083,4560,27,18,1,2,0,5,1,0,0,0
72,005,446///,,254,914,3841,32,16,10,2,3,1,0,0,0,0
72,005,447///,,75,153,599,22,19,1,2,0,0,0,0,0,0
72,005,448///,,271,542,2415,34,14,14,4,1,1,0,0,0,0
72,005,451///,,88,219,916,16,10,5,0,1,0,0,0,0,0
72,005,452///,,293,739,3294,9,2,0,4,2,0,1,0,0,0
72,005,453///,,22,42,177,10,9,1,0,0,0,0,0,0,0
72,005,454///,A,0,0,0,2,2,0,0,0,0,0,0,0,0
72,005,48----,,626,2264,10032,16,9,1,1,0,3,2,0,0,0
72,005,484///,B,0,0,0,6,4,1,1,0,0,0,0,0,0
72,005,488///,,439,1670,7435,6,3,0,0,0,1,2,0,0,0
72,005,492///,A,0,0,0,1,1,0,0,0,0,0,0,0,0
72,005,493///,C,0,0,0,3,1,0,0,0,2,0,0,0,0
72,005,51----,B,0,0,0,7,4,1,1,1,0,0,0,0,0
72,005,511///,A,0,0,0,1,1,0,0,0,0,0,0,0,0
72,005,512///,B,0,0,0,1,0,0,0,1,0,0,0,0,0
72,005,515///,A,0,0,0,1,0,0,1,0,0,0,0,0,0
72,005,517///,A,0,0,0,2,1,1,0,0,0,0,0,0,0
72,005,519///,A,0,0,0,2,2,0,0,0,0,0,0,0,0
72,005,52----,,340,2515,9950,29,10,9,8,1,0,1,0,0,0
72,005,522///,,316,2339,9283,24,8,6,8,1,0,1,0,0,0
72,005,523///,A,0,0,0,2,1,1,0,0,0,0,0,0,0
72,005,524///,A,0,0,0,3,1,2,0,0,0,0,0,0,0
72,005,53----,,223,725,3857,34,24,3,5,1,1,0,0,0,0
72,005,531///,,190,627,3442,24,17,1,4,1,1,0,0,0,0
72,005,532///,,33,98,415,10,7,2,1,0,0,0,0,0,0
72,005,54----,,279,2219,9217,68,57,6,3,1,1,0,0,0,0
72,005,541///,,279,2219,9217,68,57,6,3,1,1,0,0,0,0
72,005,55----,B,0,0,0,1,0,0,0,1,0,0,0,0,0
72,005,551///,B,0,0,0,1,0,0,0,1,0,0,0,0,0
72,005,56----,,501,1844,9266,26,16,4,1,1,1,3,0,0,0
72,005,561///,E,0,0,0,25,16,3,1,1,1,3,0,0,0
72,005,562///,A,0,0,0,1,0,1,0,0,0,0,0,0,0
72,005,61----,,392,1206,4704,19,7,0,4,6,2,0,0,0,0
72,005,611///,,392,1206,4704,19,7,0,4,6,2,0,0,0,0
72,005,62----,,1121,4471,19464,140,106,20,8,2,3,0,1,0,0
72,005,621///,,394,1433,6456,120,96,18,4,1,1,0,0,0,0
72,005,622///,E,0,0,0,1,0,0,0,0,0,0,1,0,0
72,005,623///,B,0,0,0,8,4,1,3,0,0,0,0,0,0
72,005,624///,C,0,0,0,11,6,1,1,1,2,0,0,0,0
72,005,71----,,78,187,808,8,4,2,0,2,0,0,0,0,0
72,005,711///,A,0,0,0,1,0,1,0,0,0,0,0,0,0
72,005,713///,B,0,0,0,7,4,1,0,2,0,0,0,0,0
72,005,72----,,1200,2464,10204,79,30,15,12,17,4,1,0,0,0
72,005,721///,,176,445,1877,9,2,1,2,3,1,0,0,0,0
72,005,722///,,1024,2019,8327,70,28,14,10,14,3,1,0,0,0
72,005,81----,,153,388,1642,57,48,5,3,1,0,0,0,0,0
72,005,811///,,45,118,451,17,14,2,1,0,0,0,0,0,0
72,005,812///,,62,171,775,23,19,2,2,0,0,0,0,0,0
72,005,813///,,46,99,416,17,15,1,0,1,0,0,0,0,0
72,005,99----,B,0,0,0,16,12,3,1,0,0,0,0,0,0
72,007,------,,870,2740,11766,145,98,28,10,7,1,1,0,0,0
72,007,23----,,106,402,1954,16,11,4,0,0,1,0,0,0,0
72,007,236///,,12,43,222,5,4,1,0,0,0,0,0,0,0
72,007,237///,,8,33,171,3,2,1,0,0,0,0,0,0,0
72,007,238///,,86,326,1561,8,5,2,0,0,1,0,0,0,0
72,007,31----,,121,416,1760,7,3,0,2,2,0,0,0,0,0
72,007,311///,A,0,0,0,1,1,0,0,0,0,0,0,0,0
72,007,315///,B,0,0,0,2,1,0,0,1,0,0,0,0,0
72,007,321///,B,0,0,0,1,0,0,0,1,0,0,0,0,0
72,007,323///,A,0,0,0,1,0,0,1,0,0,0,0,0,0
72,007,332///,A,0,0,0,1,1,0,0,0,0,0,0,0,0
72,007,337///,A,0,0,0,1,0,0,1,0,0,0,0,0,0
72,007,42----,,43,149,730,6,2,3,0,1,0,0,0,0,0
72,007,423///,A,0,0,0,2,1,1,0,0,0,0,0,0,0
72,007,424///,B,0,0,0,4,1,2,0,1,0,0,0,0,0
72,007,44----,,303,826,3309,37,22,11,1,2,0,1,0,0,0
72,007,441///,,11,29,138,3,2,1,0,0,0,0,0,0,0
72,007,442///,A,0,0,0,2,1,1,0,0,0,0,0,0,0
72,007,444///,,39,116,427,4,2,0,1,1,0,0,0,0,0
72,007,445///,,142,386,1621,7,5,1,0,0,0,1,0,0,0
72,007,446///,,35,116,494,6,2,4,0,0,0,0,0,0,0
72,007,447///,,15,24,84,7,6,1,0,0,0,0,0,0,0
72,007,448///,,17,41,137,5,3,2,0,0,0,0,0,0,0
72,007,452///,B,0,0,0,1,0,0,0,1,0,0,0,0,0
72,007,453///,A,0,0,0,1,0,1,0,0,0,0,0,0,0
72,007,454///,A,0,0,0,1,1,0,0,0,0,0,0,0,0
72,007,48----,B,0,0,0,6,4,1,1,0,0,0,0,0,0
72,007,484///,A,0,0,0,2,2,0,0,0,0,0,0,0,0
72,007,485///,A,0,0,0,3,2,1,0,0,0,0,0,0,0
72,007,486///,A,0,0,0,1,0,0,1,0,0,0,0,0,0
72,007,52----,,59,284,1201,7,3,3,0,1,0,0,0,0,0
72,007,522///,B,0,0,0,3,0,2,0,1,0,0,0,0,0
72,007,523///,A,0,0,0,2,1,1,0,0,0,0,0,0,0
72,007,524///,A,0,0,0,2,2,0,0,0,0,0,0,0,0
72,007,53----,,19,25,105,4,2,1,1,0,0,0,0,0,0
72,007,531///,A,0,0,0,2,0,1,1,0,0,0,0,0,0
72,007,532///,A,0,0,0,2,2,0,0,0,0,0,0,0,0
72,007,54----,A,0,0,0,5,4,1,0,0,0,0,0,0,0
72,007,541///,A,0,0,0,5,4,1,0,0,0,0,0,0,0
72,007,56----,A,0,0,0,1,1,0,0,0,0,0,0,0,0
72,007,562///,A,0,0,0,1,1,0,0,0,0,0,0,0,0
72,007,61----,A,0,0,0,2,1,0,1,0,0,0,0,0,0
72,007,611///,A,0,0,0,2,1,0,1,0,0,0,0,0,0
72,007,62----,,86,231,1009,26,19,4,3,0,0,0,0,0,0
72,007,621///,,38,116,510,19,17,2,0,0,0,0,0,0,0
72,007,623///,,48,115,499,7,2,2,3,0,0,0,0,0,0
72,007,71----,A,0,0,0,1,1,0,0,0,0,0,0,0,0
72,007,713///,A,0,0,0,1,1,0,0,0,0,0,0,0,0
72,007,72----,B,0,0,0,11,11,0,0,0,0,0,0,0,0
72,007,721///,A,0,0,0,1,1,0,0,0,0,0,0,0,0
72,007,722///,B,0,0,0,10,10,0,0,0,0,0,0,0,0
72,007,81----,,27,56,222,12,11,0,1,0,0,0,0,0,0
72,007,811///,,7,16,52,5,5,0,0,0,0,0,0,0,0
72,007,812///,,4,10,42,3,3,0,0,0,0,0,0,0,0
72,007,813///,,16,30,128,4,3,0,1,0,0,0,0,0,0
72,007,99----,,28,86,248,4,3,0,0,1,0,0,0,0,0
72,009,------,,3534,15392,63886,281,180,50,27,17,4,0,2,0,1
72,009,23----,,94,234,1531,16,9,3,3,1,0,0,0,0,0
72,009,236///,B,0,0,0,7,4,1,2,0,0,0,0,0,0
72,009,237///,A,0,0,0,1,1,0,0,0,0,0,0,0,0
72,009,238///,,66,181,1244,8,4,2,1,1,0,0,0,0,0
72,009,31----,,1710,8967,36667,16,4,4,4,2,0,0,1,0,1
72,009,311///,A,0,0,0,5,3,2,0,0,0,0,0,0,0
72,009,312///,A,0,0,0,1,1,0,0,0,0,0,0,0,0
72,009,314///,B,0,0,0,2,0,0,1,1,0,0,0,0,0
72,009,316///,A,0,0,0,1,0,0,1,0,0,0,0,0,0
72,009,325///,G,0,0,0,3,0,1,1,0,0,0,0,0,1
72,009,327///,A,0,0,0,2,0,1,1,0,0,0,0,0,0
72,009,335///,E,0,0,0,1,0,0,0,0,0,0,1,0,0
72,009,336///,B,0,0,0,1,0,0,0,1,0,0,0,0,0
72,009,42----,A,0,0,0,6,5,1,0,0,0,0,0,0,0
72,009,423///,A,0,0,0,1,1,0,0,0,0,0,0,0,0
72,009,424///,A,0,0,0,5,4,1,0,0,0,0,0,0,0
72,009,44----,,501,1286,5541,71,49,8,7,4,3,0,0,0,0
72,009,441///,,8,20,82,6,6,0,0,0,0,0,0,0,0
72,009,442///,,25,61,222,6,4,1,1,0,0,0,0,0,0
72,009,443///,A,0,0,0,2,0,1,1,0,0,0,0,0,0
72,009,444///,,53,163,619,9,6,1,1,1,0,0,0,0,0
72,009,445///,,223,539,2343,10,5,1,0,1,3,0,0,0,0
72,009,446///,,71,204,988,11,7,1,2,1,0,0,0,0,0
72,009,447///,,16,26,118,6,5,1,0,0,0,0,0,0,0
72,009,448///,,29,84,353,12,10,1,1,0,0,0,0,0,0
72,009,451///,A,0,0,0,1,1,0,0,0,0,0,0,0,0
72,009,452///,,52,142,633,4,1,1,1,1,0,0,0,0,0
72,009,453///,,4,13,55,4,4,0,0,0,0,0,0,0,0
72,009,48----,,44,129,549,9,6,2,1,0,0,0,0,0,0
72,009,484///,B,0,0,0,6,4,2,0,0,0,0,0,0,0
72,009,485///,A,0,0,0,2,1,0,1,0,0,0,0,0,0
72,009,493///,A,0,0,0,1,1,0,0,0,0,0,0,0,0
72,009,52----,,123,660,2678,13,5,4,2,2,0,0,0,0,0
72,009,522///,,106,581,2381,8,2,2,2,2,0,0,0,0,0
72,009,523///,A,0,0,0,2,1,1,0,0,0,0,0,0,0
72,009,524///,A,0,0,0,3,2,1,0,0,0,0,0,0,0
72,009,53----,,12,29,157,4,3,1,0,0,0,0,0,0,0
72,009,531///,A,0,0,0,1,1,0,0,0,0,0,0,0,0
72,009,532///,A,0,0,0,3,2,1,0,0,0,0,0,0,0
72,009,54----,,61,198,868,18,13,3,2,0,0,0,0,0,0
72,009,541///,,61,198,868,18,13,3,2,0,0,0,0,0,0
72,009,56----,A,0,0,0,10,10,0,0,0,0,0,0,0,0
72,009,561///,A,0,0,0,8,8,0,0,0,0,0,0,0,0
72,009,562///,A,0,0,0,2,2,0,0,0,0,0,0,0,0
72,009,61----,,90,275,1294,6,2,2,0,2,0,0,0,0,0
72,009,611///,,90,275,1294,6,2,2,0,2,0,0,0,0,0
72,009,62----,,586,2956,12240,64,41,16,3,3,0,0,1,0,0
72,009,621///,,214,753,3335,52,37,11,3,1,0,0,0,0,0
72,009,622///,E,0,0,0,1,0,0,0,0,0,0,1,0,0
72,009,623///,B,0,0,0,6,3,2,0,1,0,0,0,0,0
72,009,624///,B,0,0,0,5,1,3,0,1,0,0,0,0,0
72,009,71----,A,0,0,0,1,1,0,0,0,0,0,0,0,0
72,009,711///,A,0,0,0,1,1,0,0,0,0,0,0,0,0
72,009,72----,,234,464,1452,24,13,3,4,3,1,0,0,0,0
72,009,721///,A,0,0,0,1,1,0,0,0,0,0,0,0,0
72,009,722///,C,0,0,0,23,12,3,4,3,1,0,0,0,0
72,009,81----,,51,125,538,18,14,3,1,0,0,0,0,0,0
72,009,811///,,10,14,53,5,5,0,0,0,0,0,0,0,0
72,009,812///,,16,56,246,5,3,2,0,0,0,0,0,0,0
72,009,813///,,25,55,239,8,6,1,1,0,0,0,0,0,0
72,009,99----,,4,8,32,5,5,0,0,0,0,0,0,0,0
72,011,------,,3787,21515,75480,206,145,29,14,4,7,3,2,1,1
72,011,23----,,258,760,3738,18,10,3,3,1,0,1,0,0,0
72,011,236///,,245,706,3475,14,6,3,3,1,0,1,0,0,0
72,011,237///,A,0,0,0,2,2,0,0,0,0,0,0,0,0
72,011,238///,A,0,0,0,2,2,0,0,0,0,0,0,0,0
72,011,31----,,1235,9061,24960,14,6,1,1,0,2,2,1,1,0
72,011,311///,A,0,0,0,5,4,1,0,0,0,0,0,0,0
72,011,326///,C,0,0,0,1,0,0,0,0,0,1,0,0,0
72,011,332///,A,0,0,0,2,1,0,1,0,0,0,0,0,0
72,011,334///,C,0,0,0,1,0,0,0,0,0,1,0,0,0
72,011,335///,E,0,0,0,1,0,0,0,0,0,0,1,0,0
72,011,339///,,686,5656,13573,4,1,0,0,0,2,0,0,1,0
72,011,42----,,1424,9368,36998,11,7,1,0,0,1,0,1,0,1
72,011,423///,G,0,0,0,4,2,1,0,0,0,0,0,0,1
72,011,424///,E,0,0,0,7,5,0,0,0,1,0,1,0,0
72,011,44----,,240,635,2694,51,36,11,2,1,1,0,0,0,0
72,011,441///,,10,25,116,6,5,1,0,0,0,0,0,0,0
72,011,442///,A,0,0,0,1,0,1,0,0,0,0,0,0,0
72,011,443///,,8,20,90,3,2,1,0,0,0,0,0,0,0
72,011,444///,,40,97,422,5,4,0,0,1,0,0,0,0,0
72,011,445///,,83,200,841,10,7,2,0,0,1,0,0,0,0
72,011,446///,,37,136,568,7,5,0,2,0,0,0,0,0,0
72,011,447///,,20,45,173,6,4,2,0,0,0,0,0,0,0
72,011,448///,,16,47,202,5,3,2,0,0,0,0,0,0,0
72,011,451///,A,0,0,0,2,1,1,0,0,0,0,0,0,0
72,011,452///,A,0,0,0,2,1,1,0,0,0,0,0,0,0
72,011,453///,A,0,0,0,1,1,0,0,0,0,0,0,0,0
72,011,454///,A,0,0,0,3,3,0,0,0,0,0,0,0,0
72,011,48----,A,0,0,0,4,4,0,0,0,0,0,0,0,0
72,011,484///,A,0,0,0,3,3,0,0,0,0,0,0,0,0
72,011,493///,A,0,0,0,1,1,0,0,0,0,0,0,0,0
72,011,51----,A,0,0,0,2,2,0,0,0,0,0,0,0,0
72,011,512///,A,0,0,0,1,1,0,0,0,0,0,0,0,0
72,011,517///,A,0,0,0,1,1,0,0,0,0,0,0,0,0
72,011,52----,,58,329,1287,8,3,2,3,0,0,0,0,0,0
72,011,522///,B,0,0,0,5,1,1,3,0,0,0,0,0,0
72,011,523///,A,0,0,0,3,2,1,0,0,0,0,0,0,0
72,011,53----,,6,19,75,3,3,0,0,0,0,0,0,0,0
72,011,531///,A,0,0,0,2,2,0,0,0,0,0,0,0,0
72,011,532///,A,0,0,0,1,1,0,0,0,0,0,0,0,0
72,011,54----,,19,57,256,9,8,1,0,0,0,0,0,0,0
72,011,541///,,19,57,256,9,8,1,0,0,0,0,0,0,0
72,011,56----,B,0,0,0,4,3,0,0,0,1,0,0,0,0
72,011,561///,B,0,0,0,4,3,0,0,0,1,0,0,0,0
72,011,62----,,94,274,1145,30,25,3,2,0,0,0,0,0,0
72,011,621///,,63,156,684,26,23,2,1,0,0,0,0,0,0
72,011,623///,A,0,0,0,2,2,0,0,0,0,0,0,0,0
72,011,624///,B,0,0,0,2,0,1,1,0,0,0,0,0,0
72,011,71----,B,0,0,0,1,0,0,0,1,0,0,0,0,0
72,011,713///,B,0,0,0,1,0,0,0,1,0,0,0,0,0
72,011,72----,,232,523,2311,23,16,3,1,1,2,0,0,0,0
72,011,721///,C,0,0,0,3,1,0,0,0,2,0,0,0,0
72,011,722///,B,0,0,0,20,15,3,1,1,0,0,0,0,0
72,011,81----,,57,137,548,22,18,3,1,0,0,0,0,0,0
72,011,811///,,16,38,151,9,8,1,0,0,0,0,0,0,0
72,011,812///,,8,20,78,7,7,0,0,0,0,0,0,0,0
72,011,813///,,33,79,319,6,3,2,1,0,0,0,0,0,0
72,011,99----,B,0,0,0,6,4,1,1,0,0,0,0,0,0
72,013,------,,12974,63193,247873,1133,726,198,100,69,24,11,2,1,2
72,013,22----,B,0,0,0,1,0,0,0,1,0,0,0,0,0
72,013,221///,B,0,0,0,1,0,0,0,1,0,0,0,0,0
72,013,23----,,420,1636,6607,47,26,9,8,2,2,0,0,0,0
72,013,236///,,180,622,2396,22,12,3,5,2,0,0,0,0,0
72,013,237///,,180,647,2685,8,3,1,2,0,2,0,0,0,0
72,013,238///,,60,367,1526,17,11,5,1,0,0,0,0,0,0
72,013,31----,,3240,28759,103592,47,18,11,7,4,4,0,1,0,2
72,013,311///,,275,1507,6053,11,1,5,1,2,2,0,0,0,0
72,013,312///,A,0,0,0,1,0,0,1,0,0,0,0,0,0
72,013,315///,B,0,0,0,2,1,0,0,0,1,0,0,0,0
72,013,322///,B,0,0,0,2,0,0,1,0,1,0,0,0,0
72,013,323///,,13,42,218,4,4,0,0,0,0,0,0,0,0
72,013,324///,A,0,0,0,1,0,0,1,0,0,0,0,0,0
72,013,325///,G,0,0,0,1,0,0,0,0,0,0,0,0,1
72,013,326///,A,0,0,0,1,1,0,0,0,0,0,0,0,0
72,013,327///,,43,192,750,6,1,4,1,0,0,0,0,0,0
72,013,331///,A,0,0,0,1,1,0,0,0,0,0,0,0,0
72,013,332///,,115,530,2219,9,4,2,1,2,0,0,0,0,0
72,013,333///,A,0,0,0,1,1,0,0,0,0,0,0,0,0
72,013,334///,E,0,0,0,2,1,0,0,0,0,0,1,0,0
72,013,335///,G,0,0,0,1,0,0,0,0,0,0,0,0,1
72,013,337///,A,0,0,0,3,3,0,0,0,0,0,0,0,0
72,013,339///,A,0,0,0,1,0,0,1,0,0,0,0,0,0
