fipstate,fipscty,sic,empflag,emp,ap,est,n1_4,n5_9,n10_19,n20_49,n50_99,n100_249,n250_499,n500_999,n1000
72,1,5540,,15,116,6,5,1,0,0,0,0,0,0,0
72,1,5600,B,0,0,5,3,2,0,0,0,0,0,0,0
72,1,5650,A,0,0,3,3,0,0,0,0,0,0,0,0
72,1,5660,A,0,0,2,0,2,0,0,0,0,0,0,0
72,1,5700,,21,177,4,2,1,1,0,0,0,0,0,0
72,1,5710,B,0,0,3,1,1,1,0,0,0,0,0,0
72,1,5712,B,0,0,3,1,1,1,0,0,0,0,0,0
72,1,5730,A,0,0,1,1,0,0,0,0,0,0,0,0
72,1,5731,A,0,0,1,1,0,0,0,0,0,0,0,0
72,1,5800,,60,448,11,8,2,0,1,0,0,0,0,0
72,1,5812,,60,448,11,8,2,0,1,0,0,0,0,0
72,1,5900,,25,291,12,10,2,0,0,0,0,0,0,0
72,1,5910,,16,204,6,4,2,0,0,0,0,0,0,0
72,1,5940,,3,31,3,3,0,0,0,0,0,0,0,0
72,1,5943,A,0,0,1,1,0,0,0,0,0,0,0,0
72,1,5944,A,0,0,1,1,0,0,0,0,0,0,0,0
72,1,5949,A,0,0,1,1,0,0,0,0,0,0,0,0
72,1,5980,,6,56,3,3,0,0,0,0,0,0,0,0
72,1,5983,A,0,0,2,2,0,0,0,0,0,0,0,0
72,1,5984,A,0,0,1,1,0,0,0,0,0,0,0,0
72,1,60--,,52,885,4,0,2,1,1,0,0,0,0,0
72,1,6000,A,0,0,2,0,2,0,0,0,0,0,0,0
72,1,6020,A,0,0,2,0,2,0,0,0,0,0,0,0
72,1,6100,B,0,0,2,0,0,1,1,0,0,0,0,0
72,1,6140,B,0,0,2,0,0,1,1,0,0,0,0,0
72,1,70--,C,0,0,41,29,7,2,3,0,0,0,0,0
72,1,7000,A,0,0,1,0,1,0,0,0,0,0,0,0
72,1,7010,A,0,0,1,0,1,0,0,0,0,0,0,0
72,1,7200,A,0,0,3,3,0,0,0,0,0,0,0,0
72,1,7210,A,0,0,1,1,0,0,0,0,0,0,0,0
72,1,7215,A,0,0,1,1,0,0,0,0,0,0,0,0
72,1,7230,A,0,0,2,2,0,0,0,0,0,0,0,0
72,1,7300,A,0,0,1,0,1,0,0,0,0,0,0,0
72,1,7350,A,0,0,1,0,1,0,0,0,0,0,0,0
72,1,7352,A,0,0,1,0,1,0,0,0,0,0,0,0
72,1,7800,A,0,0,2,2,0,0,0,0,0,0,0,0
72,1,7840,A,0,0,2,2,0,0,0,0,0,0,0,0
72,1,8000,,98,921,18,14,2,0,2,0,0,0,0,0
72,1,8010,,14,136,8,8,0,0,0,0,0,0,0,0
72,1,8020,A,0,0,3,2,1,0,0,0,0,0,0,0
72,1,8040,A,0,0,1,1,0,0,0,0,0,0,0,0
72,1,8049,A,0,0,1,1,0,0,0,0,0,0,0,0
72,1,8060,B,0,0,2,1,0,0,1,0,0,0,0,0
72,1,8070,A,0,0,2,2,0,0,0,0,0,0,0,0
72,1,8071,A,0,0,2,2,0,0,0,0,0,0,0,0
72,1,8080,B,0,0,1,0,0,0,1,0,0,0,0,0
72,1,8090,A,0,0,1,0,1,0,0,0,0,0,0,0
72,1,8100,,3,35,3,3,0,0,0,0,0,0,0,0
72,1,8200,B,0,0,3,1,1,0,1,0,0,0,0,0
72,1,8210,B,0,0,1,0,0,0,1,0,0,0,0,0
72,1,8220,A,0,0,1,1,0,0,0,0,0,0,0,0
72,1,8230,A,0,0,1,0,1,0,0,0,0,0,0,0
72,1,8300,B,0,0,5,1,2,2,0,0,0,0,0,0
72,1,8320,A,0,0,2,0,2,0,0,0,0,0,0,0
72,1,8350,A,0,0,1,1,0,0,0,0,0,0,0,0
72,1,8360,B,0,0,2,0,0,2,0,0,0,0,0,0
72,1,8600,A,0,0,2,2,0,0,0,0,0,0,0,0
72,1,8660,A,0,0,2,2,0,0,0,0,0,0,0,0
72,1,8700,A,0,0,3,3,0,0,0,0,0,0,0,0
72,1,8710,A,0,0,2,2,0,0,0,0,0,0,0,0
72,1,8711,A,0,0,2,2,0,0,0,0,0,0,0,0
72,1,8720,A,0,0,1,1,0,0,0,0,0,0,0,0
72,1,99--,A,0,0,9,9,0,0,0,0,0,0,0,0
72,3,----,,3600,48857,404,276,61,32,25,5,3,2,0,0
72,3,07--,,12,98,4,3,1,0,0,0,0,0,0,0
72,3,700,,12,98,4,3,1,0,0,0,0,0,0,0
72,3,780,,12,98,4,3,1,0,0,0,0,0,0,0
72,3,10--,A,0,0,1,0,0,1,0,0,0,0,0,0
72,3,1400,A,0,0,1,0,0,1,0,0,0,0,0,0
72,3,1440,A,0,0,1,0,0,1,0,0,0,0,0,0
72,3,1442,A,0,0,1,0,0,1,0,0,0,0,0,0
72,3,15--,,603,6433,36,20,3,5,5,2,1,0,0,0
72,3,1500,,556,5602,21,8,2,3,5,2,1,0,0,0
72,3,1510,F,0,0,19,7,2,3,4,2,1,0,0,0
72,3,1530,B,0,0,2,1,0,0,1,0,0,0,0,0
72,3,1700,,47,831,15,12,1,2,0,0,0,0,0,0
72,3,1710,,2,72,3,3,0,0,0,0,0,0,0,0
72,3,1720,A,0,0,1,0,1,0,0,0,0,0,0,0
72,3,1730,A,0,0,2,2,0,0,0,0,0,0,0,0
72,3,1740,,4,110,3,3,0,0,0,0,0,0,0,0
72,3,1742,A,0,0,2,2,0,0,0,0,0,0,0,0
72,3,1743,A,0,0,1,1,0,0,0,0,0,0,0,0
72,3,1750,A,0,0,1,1,0,0,0,0,0,0,0,0
72,3,1751,A,0,0,1,1,0,0,0,0,0,0,0,0
72,3,1760,A,0,0,1,1,0,0,0,0,0,0,0,0
72,3,1770,B,0,0,2,0,0,2,0,0,0,0,0,0
72,3,1790,A,0,0,2,2,0,0,0,0,0,0,0,0
72,3,1791,A,0,0,1,1,0,0,0,0,0,0,0,0
72,3,1794,A,0,0,1,1,0,0,0,0,0,0,0,0
72,3,20--,,1023,21504,29,10,5,5,5,2,1,1,0,0
72,3,2000,B,0,0,5,0,2,3,0,0,0,0,0,0
72,3,2020,B,0,0,2,0,0,2,0,0,0,0,0,0
72,3,2024,B,0,0,2,0,0,2,0,0,0,0,0,0
72,3,2050,B,0,0,3,0,2,1,0,0,0,0,0,0
72,3,2051,B,0,0,3,0,2,1,0,0,0,0,0,0
72,3,2300,A,0,0,2,1,1,0,0,0,0,0,0,0
72,3,2320,A,0,0,1,0,1,0,0,0,0,0,0,0
72,3,2329,A,0,0,1,0,1,0,0,0,0,0,0,0
72,3,2330,A,0,0,1,1,0,0,0,0,0,0,0,0
72,3,2339,A,0,0,1,1,0,0,0,0,0,0,0,0
72,3,2400,,5,40,4,4,0,0,0,0,0,0,0,0
72,3,2430,,5,40,4,4,0,0,0,0,0,0,0,0
72,3,2431,A,0,0,1,1,0,0,0,0,0,0,0,0
72,3,2434,A,0,0,3,3,0,0,0,0,0,0,0,0
72,3,2500,,117,1280,6,2,1,1,1,1,0,0,0,0
72,3,2510,C,0,0,4,0,1,1,1,1,0,0,0,0
72,3,2511,B,0,0,2,0,0,1,0,1,0,0,0,0
72,3,2512,B,0,0,2,0,1,0,1,0,0,0,0,0
72,3,2530,A,0,0,1,1,0,0,0,0,0,0,0,0
72,3,2590,A,0,0,1,1,0,0,0,0,0,0,0,0
72,3,2599,A,0,0,1,1,0,0,0,0,0,0,0,0
72,3,2700,A,0,0,1,0,1,0,0,0,0,0,0,0
72,3,2750,A,0,0,1,0,1,0,0,0,0,0,0,0
72,3,2752,A,0,0,1,0,1,0,0,0,0,0,0,0
72,3,2900,B,0,0,1,0,0,0,1,0,0,0,0,0
72,3,2950,B,0,0,1,0,0,0,1,0,0,0,0,0
72,3,2951,B,0,0,1,0,0,0,1,0,0,0,0,0
72,3,3200,B,0,0,2,0,0,0,1,1,0,0,0,0
72,3,3270,B,0,0,2,0,0,0,1,1,0,0,0,0
72,3,3273,B,0,0,2,0,0,0,1,1,0,0,0,0
72,3,3300,A,0,0,1,1,0,0,0,0,0,0,0,0
72,3,3310,A,0,0,1,1,0,0,0,0,0,0,0,0
72,3,3315,A,0,0,1,1,0,0,0,0,0,0,0,0
72,3,3400,B,0,0,3,1,0,1,1,0,0,0,0,0
72,3,3440,B,0,0,3,1,0,1,1,0,0,0,0,0
72,3,3441,A,0,0,1,0,0,1,0,0,0,0,0,0
72,3,3442,B,0,0,2,1,0,0,1,0,0,0,0,0
72,3,3500,E,0,0,2,1,0,0,0,0,0,1,0,0
72,3,3570,E,0,0,2,1,0,0,0,0,0,1,0,0
72,3,3571,A,0,0,1,1,0,0,0,0,0,0,0,0
72,3,3572,E,0,0,1,0,0,0,0,0,0,1,0,0
72,3,3600,E,0,0,2,0,0,0,1,0,1,0,0,0
72,3,3660,C,0,0,1,0,0,0,0,0,1,0,0,0
72,3,3661,C,0,0,1,0,0,0,0,0,1,0,0,0
72,3,3670,B,0,0,1,0,0,0,1,0,0,0,0,0
72,3,3674,B,0,0,1,0,0,0,1,0,0,0,0,0
72,3,40--,,20,251,7,6,0,1,0,0,0,0,0,0
72,3,4200,A,0,0,2,1,0,1,0,0,0,0,0,0
72,3,4210,A,0,0,2,1,0,1,0,0,0,0,0,0
72,3,4700,A,0,0,2,2,0,0,0,0,0,0,0,0
72,3,4720,A,0,0,2,2,0,0,0,0,0,0,0,0
72,3,4724,A,0,0,2,2,0,0,0,0,0,0,0,0
72,3,4800,A,0,0,1,1,0,0,0,0,0,0,0,0
72,3,4810,A,0,0,1,1,0,0,0,0,0,0,0,0
72,3,4813,A,0,0,1,1,0,0,0,0,0,0,0,0
72,3,4900,A,0,0,2,2,0,0,0,0,0,0,0,0
72,3,4930,A,0,0,1,1,0,0,0,0,0,0,0,0
72,3,4939,A,0,0,1,1,0,0,0,0,0,0,0,0
72,3,4950,A,0,0,1,1,0,0,0,0,0,0,0,0
72,3,50--,,34,295,11,7,4,0,0,0,0,0,0,0
72,3,5000,B,0,0,9,6,3,0,0,0,0,0,0,0
72,3,5010,,14,91,3,1,2,0,0,0,0,0,0,0
72,3,5013,A,0,0,2,1,1,0,0,0,0,0,0,0
72,3,5015,A,0,0,1,0,1,0,0,0,0,0,0,0
72,3,5020,A,0,0,1,1,0,0,0,0,0,0,0,0
72,3,5023,A,0,0,1,1,0,0,0,0,0,0,0,0
72,3,5030,A,0,0,1,1,0,0,0,0,0,0,0,0
72,3,5032,A,0,0,1,1,0,0,0,0,0,0,0,0
72,3,5040,A,0,0,2,1,1,0,0,0,0,0,0,0
72,3,5047,A,0,0,2,1,1,0,0,0,0,0,0,0
72,3,5070,A,0,0,1,1,0,0,0,0,0,0,0,0
72,3,5078,A,0,0,1,1,0,0,0,0,0,0,0,0
72,3,5080,A,0,0,1,1,0,0,0,0,0,0,0,0
72,3,5087,A,0,0,1,1,0,0,0,0,0,0,0,0
72,3,5100,A,0,0,2,1,1,0,0,0,0,0,0,0
72,3,5140,A,0,0,2,1,1,0,0,0,0,0,0,0
72,3,5145,A,0,0,1,0,1,0,0,0,0,0,0,0
72,3,5148,A,0,0,1,1,0,0,0,0,0,0,0,0
72,3,52--,,920,8930,180,127,31,11,10,1,0,0,0,0
72,3,5200,,114,1079,11,6,1,1,3,0,0,0,0,0
72,3,5210,B,0,0,3,2,0,0,1,0,0,0,0,0
72,3,5250,B,0,0,8,4,1,1,2,0,0,0,0,0
72,3,5300,B,0,0,3,1,1,0,1,0,0,0,0,0
72,3,5330,B,0,0,1,0,0,0,1,0,0,0,0,0
72,3,5390,A,0,0,2,1,1,0,0,0,0,0,0,0
72,3,5400,,212,1965,28,23,2,0,2,1,0,0,0,0
72,3,5410,,175,1674,9,6,0,0,2,1,0,0,0,0
72,3,5420,A,0,0,1,1,0,0,0,0,0,0,0,0
72,3,5460,,30,221,16,14,2,0,0,0,0,0,0,0
72,3,5490,A,0,0,2,2,0,0,0,0,0,0,0,0
72,3,5500,,138,1180,38,26,9,3,0,0,0,0,0,0
72,3,5510,,5,26,4,4,0,0,0,0,0,0,0,0
72,3,5520,,41,344,9,6,2,1,0,0,0,0,0,0
72,3,5530,B,0,0,6,4,1,1,0,0,0,0,0,0
72,3,5540,,68,630,18,11,6,1,0,0,0,0,0,0
72,3,5560,A,0,0,1,1,0,0,0,0,0,0,0,0
72,3,5600,,51,414,21,17,4,0,0,0,0,0,0,0
72,3,5610,,5,50,5,5,0,0,0,0,0,0,0,0
72,3,5620,,6,45,5,5,0,0,0,0,0,0,0,0
72,3,5640,A,0,0,2,1,1,0,0,0,0,0,0,0
72,3,5650,A,0,0,4,2,2,0,0,0,0,0,0,0
72,3,5660,,15,89,4,3,1,0,0,0,0,0,0,0
72,3,5690,A,0,0,1,1,0,0,0,0,0,0,0,0
72,3,5700,B,0,0,11,8,1,2,0,0,0,0,0,0
72,3,5710,B,0,0,9,7,0,2,0,0,0,0,0,0
72,3,5712,,13,154,3,2,0,1,0,0,0,0,0,0
72,3,5713,A,0,0,2,1,0,1,0,0,0,0,0,0
72,3,5719,A,0,0,4,4,0,0,0,0,0,0,0,0
72,3,5720,A,0,0,1,1,0,0,0,0,0,0,0,0
72,3,5730,A,0,0,1,0,1,0,0,0,0,0,0,0
72,3,5734,A,0,0,1,0,1,0,0,0,0,0,0,0
72,3,5800,,149,947,36,26,7,2,1,0,0,0,0,0
72,3,5812,,149,947,36,26,7,2,1,0,0,0,0,0
72,3,5900,,182,2580,32,20,6,3,3,0,0,0,0,0
72,3,5910,,74,840,6,2,1,2,1,0,0,0,0,0
72,3,5920,A,0,0,1,0,1,0,0,0,0,0,0,0
72,3,5940,,46,361,15,11,3,1,0,0,0,0,0,0
72,3,5942,A,0,0,2,2,0,0,0,0,0,0,0,0
72,3,5943,,20,169,4,2,1,1,0,0,0,0,0,0
72,3,5944,A,0,0,2,2,0,0,0,0,0,0,0,0
72,3,5947,A,0,0,1,1,0,0,0,0,0,0,0,0
72,3,5948,A,0,0,1,1,0,0,0,0,0,0,0,0
72,3,5949,,20,145,5,3,2,0,0,0,0,0,0,0
72,3,5960,A,0,0,1,1,0,0,0,0,0,0,0,0
72,3,5962,A,0,0,1,1,0,0,0,0,0,0,0,0
72,3,5980,B,0,0,2,0,0,0,2,0,0,0,0,0
72,3,5984,B,0,0,2,0,0,0,2,0,0,0,0,0
72,3,5990,,14,688,7,6,1,0,0,0,0,0,0,0
72,3,5992,A,0,0,2,2,0,0,0,0,0,0,0,0
72,3,5995,A,0,0,3,2,1,0,0,0,0,0,0,0
72,3,5999,A,0,0,2,2,0,0,0,0,0,0,0,0
72,3,60--,,170,2583,9,3,2,3,0,0,1,0,0,0
72,3,6000,A,0,0,1,0,0,1,0,0,0,0,0,0
72,3,6020,A,0,0,1,0,0,1,0,0,0,0,0,0
72,3,6100,,148,2148,4,0,1,2,0,0,1,0,0,0
72,3,6140,,148,2148,4,0,1,2,0,0,1,0,0,0
72,3,6400,A,0,0,2,2,0,0,0,0,0,0,0,0
72,3,6500,A,0,0,2,1,1,0,0,0,0,0,0,0
72,3,6530,A,0,0,1,1,0,0,0,0,0,0,0,0
72,3,6550,A,0,0,1,0,1,0,0,0,0,0,0,0
72,3,6553,A,0,0,1,0,1,0,0,0,0,0,0,0
72,3,70--,,778,8135,110,84,14,6,5,0,0,1,0,0
72,3,7000,A,0,0,2,1,0,1,0,0,0,0,0,0
72,3,7010,A,0,0,2,1,0,1,0,0,0,0,0,0
72,3,7200,B,0,0,8,5,2,1,0,0,0,0,0,0
72,3,7210,A,0,0,3,2,0,1,0,0,0,0,0,0
72,3,7211,A,0,0,2,2,0,0,0,0,0,0,0,0
72,3,7216,A,0,0,1,0,0,1,0,0,0,0,0,0
72,3,7230,A,0,0,2,1,1,0,0,0,0,0,0,0
72,3,7240,A,0,0,1,0,1,0,0,0,0,0,0,0
72,3,7260,A,0,0,1,1,0,0,0,0,0,0,0,0
72,3,7290,A,0,0,1,1,0,0,0,0,0,0,0,0
72,3,7299,A,0,0,1,1,0,0,0,0,0,0,0,0
72,3,7300,,395,4301,13,7,2,2,1,0,0,1,0,0
72,3,7310,A,0,0,1,1,0,0,0,0,0,0,0,0
72,3,7312,A,0,0,1,1,0,0,0,0,0,0,0,0
72,3,7330,A,0,0,2,2,0,0,0,0,0,0,0,0
72,3,7336,A,0,0,1,1,0,0,0,0,0,0,0,0
72,3,7338,A,0,0,1,1,0,0,0,0,0,0,0,0
72,3,7340,A,0,0,1,1,0,0,0,0,0,0,0,0
72,3,7349,A,0,0,1,1,0,0,0,0,0,0,0,0
72,3,7350,,19,287,4,2,1,1,0,0,0,0,0,0
72,3,7352,A,0,0,1,0,1,0,0,0,0,0,0,0
72,3,7353,A,0,0,1,0,0,1,0,0,0,0,0,0
72,3,7359,A,0,0,2,2,0,0,0,0,0,0,0,0
72,3,7370,A,0,0,1,1,0,0,0,0,0,0,0,0
72,3,7378,A,0,0,1,1,0,0,0,0,0,0,0,0
72,3,7380,E,0,0,4,0,1,1,1,0,0,1,0,0
72,3,7381,E,0,0,3,0,0,1,1,0,0,1,0,0
72,3,7389,A,0,0,1,0,1,0,0,0,0,0,0,0
72,3,7500,,59,351,19,15,3,1,0,0,0,0,0,0
72,3,7530,B,0,0,17,14,2,1,0,0,0,0,0,0
72,3,7532,A,0,0,3,2,1,0,0,0,0,0,0,0
72,3,7534,A,0,0,1,0,1,0,0,0,0,0,0,0
72,3,7536,A,0,0,2,1,0,1,0,0,0,0,0,0
72,3,7538,,12,95,8,8,0,0,0,0,0,0,0,0
72,3,7539,,9,70,3,3,0,0,0,0,0,0,0,0
72,3,7540,A,0,0,2,1,1,0,0,0,0,0,0,0
72,3,7549,A,0,0,2,1,1,0,0,0,0,0,0,0
72,3,7800,A,0,0,1,1,0,0,0,0,0,0,0,0
72,3,7840,A,0,0,1,1,0,0,0,0,0,0,0,0
72,3,7900,A,0,0,1,1,0,0,0,0,0,0,0,0
72,3,7990,A,0,0,1,1,0,0,0,0,0,0,0,0
72,3,7999,A,0,0,1,1,0,0,0,0,0,0,0,0
72,3,8000,,102,1262,33,29,3,0,1,0,0,0,0,0
72,3,8010,,26,236,18,18,0,0,0,0,0,0,0,0
72,3,8020,,22,181,5,3,2,0,0,0,0,0,0,0
72,3,8040,A,0,0,2,1,1,0,0,0,0,0,0,0
72,3,8049,A,0,0,2,1,1,0,0,0,0,0,0,0
72,3,8060,A,0,0,1,1,0,0,0,0,0,0,0,0
72,3,8070,,16,177,6,6,0,0,0,0,0,0,0,0
72,3,8071,,16,177,6,6,0,0,0,0,0,0,0,0
72,3,8080,B,0,0,1,0,0,0,1,0,0,0,0,0
72,3,8100,,11,123,11,11,0,0,0,0,0,0,0,0
72,3,8200,,34,337,4,2,1,0,1,0,0,0,0,0
72,3,8210,B,0,0,3,1,1,0,1,0,0,0,0,0
72,3,8220,A,0,0,1,1,0,0,0,0,0,0,0,0
72,3,8300,B,0,0,3,2,0,0,1,0,0,0,0,0
72,3,8320,A,0,0,1,1,0,0,0,0,0,0,0,0
72,3,8350,A,0,0,1,1,0,0,0,0,0,0,0,0
72,3,8360,B,0,0,1,0,0,0,1,0,0,0,0,0
72,3,8600,,58,717,6,3,1,1,1,0,0,0,0,0
72,3,8610,A,0,0,1,0,0,1,0,0,0,0,0,0
72,3,8660,B,0,0,5,3,1,0,1,0,0,0,0,0
72,3,8700,,28,260,9,7,2,0,0,0,0,0,0,0
72,3,8710,A,0,0,4,2,2,0,0,0,0,0,0,0
72,3,8711,A,0,0,3,2,1,0,0,0,0,0,0,0
72,3,8713,A,0,0,1,0,1,0,0,0,0,0,0,0
72,3,8720,,8,77,3,3,0,0,0,0,0,0,0,0
72,3,8730,A,0,0,1,1,0,0,0,0,0,0,0,0
72,3,8733,A,0,0,1,1,0,0,0,0,0,0,0,0
72,3,8740,A,0,0,1,1,0,0,0,0,0,0,0,0
72,3,8748,A,0,0,1,1,0,0,0,0,0,0,0,0
72,3,99--,B,0,0,17,16,1,0,0,0,0,0,0,0
72,5,----,,12411,239694,743,462,118,72,52,16,18,2,1,2
72,5,07--,A,0,0,2,2,0,0,0,0,0,0,0,0
72,5,700,A,0,0,2,2,0,0,0,0,0,0,0,0
72,5,720,A,0,0,1,1,0,0,0,0,0,0,0,0
72,5,780,A,0,0,1,1,0,0,0,0,0,0,0,0
72,5,10--,A,0,0,1,1,0,0,0,0,0,0,0,0
72,5,1400,A,0,0,1,1,0,0,0,0,0,0,0,0
72,5,1440,A,0,0,1,1,0,0,0,0,0,0,0,0
72,5,1442,A,0,0,1,1,0,0,0,0,0,0,0,0
72,5,15--,,181,2431,21,11,6,2,1,1,0,0,0,0
72,5,1500,B,0,0,9,5,3,1,0,0,0,0,0,0
72,5,1510,B,0,0,9,5,3,1,0,0,0,0,0,0
72,5,1600,A,0,0,2,0,2,0,0,0,0,0,0,0
72,5,1610,A,0,0,1,0,1,0,0,0,0,0,0,0
72,5,1620,A,0,0,1,0,1,0,0,0,0,0,0,0
72,5,1700,,135,1782,10,6,1,1,1,1,0,0,0,0
72,5,1710,B,0,0,1,0,0,0,0,1,0,0,0,0
72,5,1720,A,0,0,1,0,0,1,0,0,0,0,0,0
72,5,1730,B,0,0,5,4,0,0,1,0,0,0,0,0
72,5,1740,A,0,0,1,1,0,0,0,0,0,0,0,0
72,5,1741,A,0,0,1,1,0,0,0,0,0,0,0,0
72,5,1760,A,0,0,2,1,1,0,0,0,0,0,0,0
72,5,20--,,6081,158845,45,15,5,4,6,2,9,1,1,2
72,5,2000,,538,7132,12,6,1,1,1,1,2,0,0,0
72,5,2010,A,0,0,1,1,0,0,0,0,0,0,0,0
72,5,2013,A,0,0,1,1,0,0,0,0,0,0,0,0
72,5,2020,C,0,0,1,0,0,0,0,0,1,0,0,0
72,5,2026,C,0,0,1,0,0,0,0,0,1,0,0,0
72,5,2030,B,0,0,3,2,0,0,0,1,0,0,0,0
72,5,2033,A,0,0,1,1,0,0,0,0,0,0,0,0
72,5,2038,B,0,0,2,1,0,0,0,1,0,0,0,0
72,5,2050,,10,66,4,3,1,0,0,0,0,0,0,0
72,5,2051,A,0,0,3,3,0,0,0,0,0,0,0,0
72,5,2052,A,0,0,1,0,1,0,0,0,0,0,0,0
72,5,2060,C,0,0,1,0,0,0,0,0,1,0,0,0
72,5,2062,C,0,0,1,0,0,0,0,0,1,0,0,0
72,5,2090,B,0,0,2,0,0,1,1,0,0,0,0,0
72,5,2095,A,0,0,1,0,0,1,0,0,0,0,0,0
72,5,2099,B,0,0,1,0,0,0,1,0,0,0,0,0
72,5,2300,C,0,0,3,2,0,0,0,0,1,0,0,0
72,5,2320,C,0,0,1,0,0,0,0,0,1,0,0,0
72,5,2326,C,0,0,1,0,0,0,0,0,1,0,0,0
72,5,2330,A,0,0,1,1,0,0,0,0,0,0,0,0
72,5,2339,A,0,0,1,1,0,0,0,0,0,0,0,0
72,5,2390,A,0,0,1,1,0,0,0,0,0,0,0,0
72,5,2396,A,0,0,1,1,0,0,0,0,0,0,0,0
72,5,2400,A,0,0,1,0,1,0,0,0,0,0,0,0
72,5,2430,A,0,0,1,0,1,0,0,0,0,0,0,0
72,5,2434,A,0,0,1,0,1,0,0,0,0,0,0,0
72,5,2500,A,0,0,3,2,1,0,0,0,0,0,0,0
72,5,2510,A,0,0,3,2,1,0,0,0,0,0,0,0
72,5,2511,A,0,0,2,1,1,0,0,0,0,0,0,0
