"fipstate","fipscty","naics","empflag","emp","qp1","ap","est","n1_4","n5_9","n10_19","n20_49","n50_99","n100_249","n250_499","n500_999","n1000","n1000_1","n1000_2","n1000_3","n1000_4","censtate","cencty"
"72","031","42362/","C",0,0,0,3,1,0,0,0,1,1,0,0,0,0,0,0,0,"06","031"
"72","031","423620","C",0,0,0,3,1,0,0,0,1,1,0,0,0,0,0,0,0,"06","031"
"72","031","4237//",,258,1580,8132,16,5,6,1,2,2,0,0,0,0,0,0,0,0,"06","031"
"72","031","42371/",,184,1190,6477,8,2,2,1,1,2,0,0,0,0,0,0,0,0,"06","031"
"72","031","423710",,184,1190,6477,8,2,2,1,1,2,0,0,0,0,0,0,0,0,"06","031"
"72","031","42372/",,60,338,1422,5,1,3,0,1,0,0,0,0,0,0,0,0,0,"06","031"
"72","031","423720",,60,338,1422,5,1,3,0,1,0,0,0,0,0,0,0,0,0,"06","031"
"72","031","42373/","A",0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,"06","031"
"72","031","423730","A",0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,"06","031"
"72","031","42374/","A",0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,"06","031"
"72","031","423740","A",0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,"06","031"
"72","031","4238//",,147,1244,5382,16,7,4,3,2,0,0,0,0,0,0,0,0,0,"06","031"
"72","031","42381/","A",0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,"06","031"
"72","031","423810","A",0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,"06","031"
"72","031","42383/",,63,795,3592,6,3,1,1,1,0,0,0,0,0,0,0,0,0,"06","031"
"72","031","423830",,63,795,3592,6,3,1,1,1,0,0,0,0,0,0,0,0,0,"06","031"
"72","031","42384/",,12,93,339,3,2,1,0,0,0,0,0,0,0,0,0,0,0,"06","031"
"72","031","423840",,12,93,339,3,2,1,0,0,0,0,0,0,0,0,0,0,0,"06","031"
"72","031","42385/",,55,254,1021,4,1,0,2,1,0,0,0,0,0,0,0,0,0,"06","031"
"72","031","423850",,55,254,1021,4,1,0,2,1,0,0,0,0,0,0,0,0,0,"06","031"
"72","031","42386/","A",0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,"06","031"
"72","031","423860","A",0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,"06","031"
"72","031","4239//","B",0,0,0,8,4,2,2,0,0,0,0,0,0,0,0,0,0,"06","031"
"72","031","42392/","B",0,0,0,3,1,0,2,0,0,0,0,0,0,0,0,0,0,"06","031"
"72","031","423920","B",0,0,0,3,1,0,2,0,0,0,0,0,0,0,0,0,0,"06","031"
"72","031","42393/","A",0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,"06","031"
"72","031","423930","A",0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,"06","031"
"72","031","42394/","A",0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,"06","031"
"72","031","423940","A",0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,"06","031"
"72","031","42399/","A",0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,"06","031"
"72","031","423990","A",0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,"06","031"
"72","031","424///",,1152,12528,50176,62,25,16,10,6,2,2,1,0,0,0,0,0,0,"06","031"
"72","031","4241//","B",0,0,0,4,2,1,1,0,0,0,0,0,0,0,0,0,0,"06","031"
"72","031","42411/","A",0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,"06","031"
"72","031","424110","A",0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,"06","031"
"72","031","42412/","B",0,0,0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,"06","031"
"72","031","424120","B",0,0,0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,"06","031"
"72","031","42413/","A",0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,"06","031"
"72","031","424130","A",0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,"06","031"
"72","031","4242//",,668,10134,40222,8,1,1,2,1,0,2,1,0,0,0,0,0,0,"06","031"
"72","031","42421/",,668,10134,40222,8,1,1,2,1,0,2,1,0,0,0,0,0,0,"06","031"
"72","031","424210",,668,10134,40222,8,1,1,2,1,0,2,1,0,0,0,0,0,0,"06","031"
"72","031","4243//","C",0,0,0,11,7,1,1,1,1,0,0,0,0,0,0,0,0,"06","031"
"72","031","42432/","A",0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,"06","031"
"72","031","424320","A",0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,"06","031"
"72","031","42433/","A",0,0,0,6,5,1,0,0,0,0,0,0,0,0,0,0,0,"06","031"
"72","031","424330","A",0,0,0,6,5,1,0,0,0,0,0,0,0,0,0,0,0,"06","031"
"72","031","42434/","C",0,0,0,4,1,0,1,1,1,0,0,0,0,0,0,0,0,"06","031"
"72","031","424340","C",0,0,0,4,1,0,1,1,1,0,0,0,0,0,0,0,0,"06","031"
"72","031","4244//",,91,407,1670,13,4,5,4,0,0,0,0,0,0,0,0,0,0,"06","031"
"72","031","42441/",,35,141,607,6,3,1,2,0,0,0,0,0,0,0,0,0,0,"06","031"
"72","031","424410",,35,141,607,6,3,1,2,0,0,0,0,0,0,0,0,0,0,"06","031"
"72","031","42443/","A",0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,"06","031"
"72","031","424430","A",0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,"06","031"
"72","031","42447/","A",0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,"06","031"
"72","031","424470","A",0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,"06","031"
"72","031","42448/","A",0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,"06","031"
"72","031","424480","A",0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,"06","031"
"72","031","42449/",,31,161,601,4,1,2,1,0,0,0,0,0,0,0,0,0,0,"06","031"
"72","031","424490",,31,161,601,4,1,2,1,0,0,0,0,0,0,0,0,0,0,"06","031"
"72","031","4246//",,99,592,2582,12,4,4,2,2,0,0,0,0,0,0,0,0,0,"06","031"
"72","031","42461/","A",0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,"06","031"
"72","031","424610","A",0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,"06","031"
"72","031","42469/","B",0,0,0,10,3,3,2,2,0,0,0,0,0,0,0,0,0,"06","031"
"72","031","424690","B",0,0,0,10,3,3,2,2,0,0,0,0,0,0,0,0,0,"06","031"
"72","031","4247//",,75,579,2282,7,2,3,0,2,0,0,0,0,0,0,0,0,0,"06","031"
"72","031","42471/",,53,475,1920,3,0,1,0,2,0,0,0,0,0,0,0,0,0,"06","031"
"72","031","424710",,53,475,1920,3,0,1,0,2,0,0,0,0,0,0,0,0,0,"06","031"
"72","031","42472/",,22,104,362,4,2,2,0,0,0,0,0,0,0,0,0,0,0,"06","031"
"72","031","424720",,22,104,362,4,2,2,0,0,0,0,0,0,0,0,0,0,0,"06","031"
"72","031","4249//",,64,189,762,7,5,1,0,0,1,0,0,0,0,0,0,0,0,"06","031"
"72","031","42494/","B",0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,"06","031"
"72","031","424940","B",0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,"06","031"
"72","031","42499/","A",0,0,0,6,5,1,0,0,0,0,0,0,0,0,0,0,0,"06","031"
"72","031","424990","A",0,0,0,6,5,1,0,0,0,0,0,0,0,0,0,0,0,"06","031"
"72","031","425///",,28,128,551,7,5,1,1,0,0,0,0,0,0,0,0,0,0,"06","031"
"72","031","4251//",,28,128,551,7,5,1,1,0,0,0,0,0,0,0,0,0,0,"06","031"
"72","031","42512/",,28,128,551,7,5,1,1,0,0,0,0,0,0,0,0,0,0,"06","031"
"72","031","425120",,28,128,551,7,5,1,1,0,0,0,0,0,0,0,0,0,0,"06","031"
"72","031","44----",,9683,33778,144239,567,236,131,107,50,25,13,4,1,0,0,0,0,0,"06","031"
"72","031","441///",,745,3636,16231,68,31,23,6,3,4,1,0,0,0,0,0,0,0,"06","031"
"72","031","4411//",,203,1650,7245,14,8,4,1,0,0,1,0,0,0,0,0,0,0,"06","031"
"72","031","44111/","C",0,0,0,7,4,1,1,0,0,1,0,0,0,0,0,0,0,"06","031"
"72","031","441110","C",0,0,0,7,4,1,1,0,0,1,0,0,0,0,0,0,0,"06","031"
"72","031","44112/","B",0,0,0,7,4,3,0,0,0,0,0,0,0,0,0,0,0,"06","031"
"72","031","441120","B",0,0,0,7,4,3,0,0,0,0,0,0,0,0,0,0,0,"06","031"
"72","031","4412//",,23,75,406,3,0,2,1,0,0,0,0,0,0,0,0,0,0,"06","031"
"72","031","44122/",,23,75,406,3,0,2,1,0,0,0,0,0,0,0,0,0,0,"06","031"
"72","031","441221",,23,75,406,3,0,2,1,0,0,0,0,0,0,0,0,0,0,"06","031"
"72","031","4413//",,519,1911,8580,51,23,17,4,3,4,0,0,0,0,0,0,0,0,"06","031"
"72","031","44131/",,492,1829,8264,45,20,14,4,3,4,0,0,0,0,0,0,0,0,"06","031"
"72","031","441310",,492,1829,8264,45,20,14,4,3,4,0,0,0,0,0,0,0,0,"06","031"
"72","031","44132/",,27,82,316,6,3,3,0,0,0,0,0,0,0,0,0,0,0,"06","031"
"72","031","441320",,27,82,316,6,3,3,0,0,0,0,0,0,0,0,0,0,0,"06","031"
"72","031","442///",,408,1529,6597,21,7,2,7,2,3,0,0,0,0,0,0,0,0,"06","031"
"72","031","4421//",,315,1336,5713,16,5,2,5,2,2,0,0,0,0,0,0,0,0,"06","031"
"72","031","44211/",,315,1336,5713,16,5,2,5,2,2,0,0,0,0,0,0,0,0,"06","031"
"72","031","442110",,315,1336,5713,16,5,2,5,2,2,0,0,0,0,0,0,0,0,"06","031"
"72","031","4422//",,93,193,884,5,2,0,2,0,1,0,0,0,0,0,0,0,0,"06","031"
"72","031","44229/",,93,193,884,5,2,0,2,0,1,0,0,0,0,0,0,0,0,"06","031"
"72","031","442291","A",0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,"06","031"
"72","031","442299","B",0,0,0,4,2,0,1,0,1,0,0,0,0,0,0,0,0,"06","031"
"72","031","443///",,143,833,5720,24,15,4,4,1,0,0,0,0,0,0,0,0,0,"06","031"
"72","031","4431//",,143,833,5720,24,15,4,4,1,0,0,0,0,0,0,0,0,0,"06","031"
"72","031","44311/",,69,463,1966,12,6,4,2,0,0,0,0,0,0,0,0,0,0,"06","031"
"72","031","443111",,14,65,281,4,3,1,0,0,0,0,0,0,0,0,0,0,0,"06","031"
"72","031","443112",,55,398,1685,8,3,3,2,0,0,0,0,0,0,0,0,0,0,"06","031"
"72","031","44312/",,74,370,3754,12,9,0,2,1,0,0,0,0,0,0,0,0,0,"06","031"
"72","031","443120",,74,370,3754,12,9,0,2,1,0,0,0,0,0,0,0,0,0,"06","031"
"72","031","444///",,910,3844,16502,57,33,6,6,9,1,2,0,0,0,0,0,0,0,"06","031"
"72","031","4441//",,884,3728,15908,52,29,6,6,8,1,2,0,0,0,0,0,0,0,"06","031"
"72","031","44411/","E",0,0,0,9,4,0,1,2,0,2,0,0,0,0,0,0,0,"06","031"
"72","031","444110","E",0,0,0,9,4,0,1,2,0,2,0,0,0,0,0,0,0,"06","031"
"72","031","44412/","B",0,0,0,5,4,0,0,1,0,0,0,0,0,0,0,0,0,"06","031"
"72","031","444120","B",0,0,0,5,4,0,0,1,0,0,0,0,0,0,0,0,0,"06","031"
"72","031","44413/",,214,1066,4591,23,15,3,1,3,1,0,0,0,0,0,0,0,0,"06","031"
"72","031","444130",,214,1066,4591,23,15,3,1,3,1,0,0,0,0,0,0,0,0,"06","031"
"72","031","44419/",,138,741,3340,15,6,3,4,2,0,0,0,0,0,0,0,0,0,"06","031"
"72","031","444190",,138,741,3340,15,6,3,4,2,0,0,0,0,0,0,0,0,0,"06","031"
"72","031","4442//",,26,116,594,5,4,0,0,1,0,0,0,0,0,0,0,0,0,"06","031"
"72","031","44421/","B",0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,"06","031"
"72","031","444210","B",0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,"06","031"
"72","031","44422/","A",0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,"06","031"
"72","031","444220","A",0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,"06","031"
"72","031","445///",,1734,4693,19274,71,36,9,8,4,9,5,0,0,0,0,0,0,0,"06","031"
"72","031","4451//","G",0,0,0,45,24,2,4,1,9,5,0,0,0,0,0,0,0,"06","031"
"72","031","44511/",,1300,3670,15418,39,22,2,1,1,9,4,0,0,0,0,0,0,0,"06","031"
"72","031","445110",,1300,3670,15418,39,22,2,1,1,9,4,0,0,0,0,0,0,0,"06","031"
"72","031","44512/","C",0,0,0,6,2,0,3,0,0,1,0,0,0,0,0,0,0,"06","031"
"72","031","445120","C",0,0,0,6,2,0,3,0,0,1,0,0,0,0,0,0,0,"06","031"
"72","031","4452//",,241,450,1797,18,6,5,4,3,0,0,0,0,0,0,0,0,0,"06","031"
"72","031","44529/",,241,450,1797,18,6,5,4,3,0,0,0,0,0,0,0,0,0,"06","031"
"72","031","445291",,21,62,294,5,4,0,1,0,0,0,0,0,0,0,0,0,0,"06","031"
"72","031","445292",,112,226,935,5,1,1,1,2,0,0,0,0,0,0,0,0,0,"06","031"
"72","031","445299",,108,162,568,8,1,4,2,1,0,0,0,0,0,0,0,0,0,"06","031"
"72","031","4453//","B",0,0,0,8,6,2,0,0,0,0,0,0,0,0,0,0,0,"06","031"
"72","031","44531/","B",0,0,0,8,6,2,0,0,0,0,0,0,0,0,0,0,0,"06","031"
"72","031","445310","B",0,0,0,8,6,2,0,0,0,0,0,0,0,0,0,0,0,"06","031"
"72","031","446///",,901,3723,16395,67,25,13,15,11,1,2,0,0,0,0,0,0,0,"06","031"
"72","031","4461//",,901,3723,16395,67,25,13,15,11,1,2,0,0,0,0,0,0,0,"06","031"
"72","031","44611/",,696,2936,12552,33,8,5,6,11,1,2,0,0,0,0,0,0,0,"06","031"
"72","031","446110",,696,2936,12552,33,8,5,6,11,1,2,0,0,0,0,0,0,0,"06","031"
"72","031","44612/",,74,217,910,11,5,2,4,0,0,0,0,0,0,0,0,0,0,"06","031"
"72","031","446120",,74,217,910,11,5,2,4,0,0,0,0,0,0,0,0,0,0,"06","031"
"72","031","44613/",,84,387,1728,10,4,1,5,0,0,0,0,0,0,0,0,0,0,"06","031"
"72","031","446130",,84,387,1728,10,4,1,5,0,0,0,0,0,0,0,0,0,0,"06","031"
"72","031","44619/",,47,183,1205,13,8,5,0,0,0,0,0,0,0,0,0,0,0,"06","031"
"72","031","446191",,29,126,709,8,5,3,0,0,0,0,0,0,0,0,0,0,0,"06","031"
"72","031","446199",,18,57,496,5,3,2,0,0,0,0,0,0,0,0,0,0,0,"06","031"
"72","031","447///","E",0,0,0,52,30,13,8,1,0,0,0,0,0,0,0,0,0,"06","031"
"72","031","4471//","E",0,0,0,52,30,13,8,1,0,0,0,0,0,0,0,0,0,"06","031"
"72","031","44711/",,185,488,1983,30,16,8,5,1,0,0,0,0,0,0,0,0,0,"06","031"
"72","031","447110",,185,488,1983,30,16,8,5,1,0,0,0,0,0,0,0,0,0,"06","031"
"72","031","44719/","C",0,0,0,22,14,5,3,0,0,0,0,0,0,0,0,0,0,"06","031"
"72","031","447190","C",0,0,0,22,14,5,3,0,0,0,0,0,0,0,0,0,0,"06","031"
"72","031","448///",,1363,3627,15357,118,26,41,38,8,5,0,0,0,0,0,0,0,0,"06","031"
"72","031","4481//",,933,2332,9855,67,9,21,25,8,4,0,0,0,0,0,0,0,0,"06","031"
"72","031","44811/",,176,400,1830,14,3,5,3,2,1,0,0,0,0,0,0,0,0,"06","031"
"72","031","448110",,176,400,1830,14,3,5,3,2,1,0,0,0,0,0,0,0,0,"06","031"
"72","031","44812/",,417,872,3868,27,1,8,13,4,1,0,0,0,0,0,0,0,0,"06","031"
"72","031","448120",,417,872,3868,27,1,8,13,4,1,0,0,0,0,0,0,0,0,"06","031"
"72","031","44813/","B",0,0,0,5,2,1,2,0,0,0,0,0,0,0,0,0,0,"06","031"
"72","031","448130","B",0,0,0,5,2,1,2,0,0,0,0,0,0,0,0,0,0,"06","031"
"72","031","44814/",,237,715,2829,14,2,3,6,1,2,0,0,0,0,0,0,0,0,"06","031"
"72","031","448140",,237,715,2829,14,2,3,6,1,2,0,0,0,0,0,0,0,0,"06","031"
"72","031","44815/","B",0,0,0,5,0,4,1,0,0,0,0,0,0,0,0,0,0,"06","031"
"72","031","448150","B",0,0,0,5,0,4,1,0,0,0,0,0,0,0,0,0,0,"06","031"
"72","031","44819/","B",0,0,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0,"06","031"
"72","031","448190","B",0,0,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0,"06","031"
"72","031","4482//",,347,923,4050,32,7,12,12,0,1,0,0,0,0,0,0,0,0,"06","031"
"72","031","44821/",,347,923,4050,32,7,12,12,0,1,0,0,0,0,0,0,0,0,"06","031"
"72","031","448210",,347,923,4050,32,7,12,12,0,1,0,0,0,0,0,0,0,0,"06","031"
"72","031","4483//",,83,372,1452,19,10,8,1,0,0,0,0,0,0,0,0,0,0,"06","031"
"72","031","44831/","B",0,0,0,17,8,8,1,0,0,0,0,0,0,0,0,0,0,"06","031"
"72","031","448310","B",0,0,0,17,8,8,1,0,0,0,0,0,0,0,0,0,0,"06","031"
"72","031","44832/","A",0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,"06","031"
"72","031","448320","A",0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,"06","031"
"72","031","451///",,273,727,3119,20,6,4,6,3,1,0,0,0,0,0,0,0,0,"06","031"
"72","031","4511//",,150,402,1690,12,5,1,5,0,1,0,0,0,0,0,0,0,0,"06","031"
"72","031","45111/",,6,14,57,3,3,0,0,0,0,0,0,0,0,0,0,0,0,"06","031"
"72","031","451110",,6,14,57,3,3,0,0,0,0,0,0,0,0,0,0,0,0,"06","031"
"72","031","45112/",,106,294,1279,5,0,1,3,0,1,0,0,0,0,0,0,0,0,"06","031"
"72","031","451120",,106,294,1279,5,0,1,3,0,1,0,0,0,0,0,0,0,0,"06","031"
"72","031","45113/","A",0,0,0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,"06","031"
"72","031","451130","A",0,0,0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,"06","031"
"72","031","45114/","B",0,0,0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,"06","031"
"72","031","451140","B",0,0,0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,"06","031"
"72","031","4512//",,123,325,1429,8,1,3,1,3,0,0,0,0,0,0,0,0,0,"06","031"
"72","031","45121/",,55,192,886,3,1,1,0,1,0,0,0,0,0,0,0,0,0,"06","031"
"72","031","451211","B",0,0,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0,"06","031"
"72","031","451212","A",0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,"06","031"
"72","031","45122/",,68,133,543,5,0,2,1,2,0,0,0,0,0,0,0,0,0,"06","031"
"72","031","451220",,68,133,543,5,0,2,1,2,0,0,0,0,0,0,0,0,0,"06","031"
"72","031","452///",,2520,9093,36532,16,0,0,4,4,0,3,4,1,0,0,0,0,0,"06","031"
"72","031","4521//",,1335,4802,19514,7,0,0,1,2,0,1,2,1,0,0,0,0,0,"06","031"
"72","031","45211/",,1335,4802,19514,7,0,0,1,2,0,1,2,1,0,0,0,0,0,"06","031"
"72","031","452111","F",0,0,0,3,0,0,0,0,0,1,2,0,0,0,0,0,0,"06","031"
"72","031","452112","F",0,0,0,4,0,0,1,2,0,0,0,1,0,0,0,0,0,"06","031"
"72","031","4529//",,1185,4291,17018,9,0,0,3,2,0,2,2,0,0,0,0,0,0,"06","031"
"72","031","45291/","F",0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,"06","031"
"72","031","452910","F",0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,"06","031"
"72","031","45299/","E",0,0,0,7,0,0,3,2,0,2,0,0,0,0,0,0,0,"06","031"
"72","031","452990","E",0,0,0,7,0,0,3,2,0,2,0,0,0,0,0,0,0,"06","031"
"72","031","453///",,375,1260,5235,47,22,15,5,4,1,0,0,0,0,0,0,0,0,"06","031"
"72","031","4531//","A",0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,"06","031"
"72","031","45311/","A",0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,"06","031"
"72","031","453110","A",0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,"06","031"
"72","031","4532//",,307,1079,4510,36,17,12,3,3,1,0,0,0,0,0,0,0,0,"06","031"
"72","031","45321/",,142,540,2196,11,3,5,1,1,1,0,0,0,0,0,0,0,0,"06","031"
"72","031","453210",,142,540,2196,11,3,5,1,1,1,0,0,0,0,0,0,0,0,"06","031"
"72","031","45322/",,165,539,2314,25,14,7,2,2,0,0,0,0,0,0,0,0,0,"06","031"
"72","031","453220",,165,539,2314,25,14,7,2,2,0,0,0,0,0,0,0,0,0,"06","031"
"72","031","4539//","B",0,0,0,9,3,3,2,1,0,0,0,0,0,0,0,0,0,"06","031"
"72","031","45391/",,38,92,395,6,3,2,0,1,0,0,0,0,0,0,0,0,0,"06","031"
"72","031","453910",,38,92,395,6,3,2,0,1,0,0,0,0,0,0,0,0,0,"06","031"
"72","031","45399/","B",0,0,0,3,0,1,2,0,0,0,0,0,0,0,0,0,0,"06","031"
"72","031","453991","A",0,0,0,2,0,1,1,0,0,0,0,0,0,0,0,0,0,"06","031"
"72","031","453998","A",0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,"06","031"
"72","031","454///","A",0,0,0,6,5,1,0,0,0,0,0,0,0,0,0,0,0,"06","031"
"72","031","4541//","A",0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,"06","031"
"72","031","45411/","A",0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,"06","031"
"72","031","454111","A",0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,"06","031"
"72","031","454113","A",0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,"06","031"
"72","031","4542//",,4,15,53,3,3,0,0,0,0,0,0,0,0,0,0,0,0,"06","031"
"72","031","45421/",,4,15,53,3,3,0,0,0,0,0,0,0,0,0,0,0,0,"06","031"
"72","031","454210",,4,15,53,3,3,0,0,0,0,0,0,0,0,0,0,0,0,"06","031"
"72","031","4543//","A",0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,"06","031"
"72","031","45431/","A",0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,"06","031"
"72","031","454312","A",0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,"06","031"
"72","031","48----",,3704,21175,85779,134,52,29,25,14,8,3,2,1,0,0,0,0,0,"06","031"
"72","031","481///","G",0,0,0,20,8,5,3,2,1,0,0,1,0,0,0,0,0,"06","031"
"72","031","4811//","G",0,0,0,16,5,4,3,2,1,0,0,1,0,0,0,0,0,"06","031"
"72","031","48111/","G",0,0,0,16,5,4,3,2,1,0,0,1,0,0,0,0,0,"06","031"
"72","031","481111","G",0,0,0,8,2,3,1,0,1,0,0,1,0,0,0,0,0,"06","031"
"72","031","481112","C",0,0,0,8,3,1,2,2,0,0,0,0,0,0,0,0,0,"06","031"
"72","031","4812//","A",0,0,0,4,3,1,0,0,0,0,0,0,0,0,0,0,0,"06","031"
"72","031","48121/","A",0,0,0,4,3,1,0,0,0,0,0,0,0,0,0,0,0,"06","031"
"72","031","481211","A",0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,"06","031"
"72","031","481212","A",0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,"06","031"
"72","031","483///","A",0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,"06","031"
"72","031","4831//","A",0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,"06","031"
"72","031","48311/","A",0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,"06","031"
"72","031","483111","A",0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,"06","031"
"72","031","484///",,622,2787,11483,42,18,9,6,6,2,1,0,0,0,0,0,0,0,"06","031"
"72","031","4841//","E",0,0,0,31,14,7,4,4,1,1,0,0,0,0,0,0,0,"06","031"
"72","031","48411/","E",0,0,0,28,13,6,4,3,1,1,0,0,0,0,0,0,0,"06","031"
"72","031","484110","E",0,0,0,28,13,6,4,3,1,1,0,0,0,0,0,0,0,"06","031"
"72","031","48412/","B",0,0,0,3,1,1,0,1,0,0,0,0,0,0,0,0,0,"06","031"
"72","031","484121","B",0,0,0,3,1,1,0,1,0,0,0,0,0,0,0,0,0,"06","031"
"72","031","4842//","C",0,0,0,11,4,2,2,2,1,0,0,0,0,0,0,0,0,"06","031"
"72","031","48421/","A",0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,"06","031"
"72","031","484210","A",0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,"06","031"
"72","031","48422/",,177,666,2809,10,4,1,2,2,1,0,0,0,0,0,0,0,0,"06","031"
"72","031","484220",,177,666,2809,10,4,1,2,2,1,0,0,0,0,0,0,0,0,"06","031"
"72","031","485///","B",0,0,0,8,6,1,0,0,1,0,0,0,0,0,0,0,0,"06","031"
"72","031","4853//","A",0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,"06","031"
"72","031","48532/","A",0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,"06","031"
"72","031","485320","A",0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,"06","031"
"72","031","4854//","A",0,0,0,5,4,1,0,0,0,0,0,0,0,0,0,0,0,"06","031"
"72","031","48541/","A",0,0,0,5,4,1,0,0,0,0,0,0,0,0,0,0,0,"06","031"
"72","031","485410","A",0,0,0,5,4,1,0,0,0,0,0,0,0,0,0,0,0,"06","031"
"72","031","4859//","B",0,0,0,2,1,0,0,0,1,0,0,0,0,0,0,0,0,"06","031"
"72","031","48599/","B",0,0,0,2,1,0,0,0,1,0,0,0,0,0,0,0,0,"06","031"
"72","031","485991","A",0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,"06","031"
"72","031","485999","B",0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,"06","031"
"72","031","487///","B",0,0,0,2,0,0,1,1,0,0,0,0,0,0,0,0,0,"06","031"
"72","031","4871//","B",0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,"06","031"
"72","031","48711/","B",0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,"06","031"
"72","031","487110","B",0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,"06","031"
"72","031","4879//","A",0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,"06","031"
"72","031","48799/","A",0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,"06","031"
"72","031","487990","A",0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,"06","031"
"72","031","488///",,1106,4422,17511,40,13,8,12,3,1,1,2,0,0,0,0,0,0,"06","031"
"72","031","4881//",,662,2042,8809,10,5,0,2,0,1,0,2,0,0,0,0,0,0,"06","031"
